CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
17019705,DOMESTIC VIOLENCE,04/09/2017 12:00:00 AM,00:36,FAMILY OFFENSE,0,08/29/2017 08:27:59 AM,"1700 UNIVERSITY AVE
Berkeley, CA
(37.870948, -122.27733)",1700 UNIVERSITY AVE,Berkeley,CA
17091414,BURGLARY AUTO,07/16/2017 12:00:00 AM,06:00,BURGLARY - VEHICLE,0,08/29/2017 08:28:05 AM,"1600 PRINCE ST
Berkeley, CA
(37.85177, -122.276489)",1600 PRINCE ST,Berkeley,CA
17033306,VANDALISM,06/10/2017 12:00:00 AM,01:30,VANDALISM,6,08/29/2017 08:28:01 AM,"1900 NINTH ST
Berkeley, CA
(37.869921, -122.294825)",1900 NINTH ST,Berkeley,CA
17028245,BURGLARY AUTO,05/18/2017 12:00:00 AM,18:30,BURGLARY - VEHICLE,4,08/29/2017 08:28:00 AM,"SIXTH STREET &amp; GILMAN ST
Berkeley, CA
(37.879363, -122.301341)",SIXTH STREET & GILMAN ST,Berkeley,CA
17091369,THEFT MISD. (UNDER $950),07/15/2017 12:00:00 AM,23:40,LARCENY,6,08/29/2017 08:28:04 AM,"900 OXFORD ST
Berkeley, CA
(37.891515, -122.270039)",900 OXFORD ST,Berkeley,CA
17029360,DOMESTIC VIOLENCE,05/24/2017 12:00:00 AM,06:49,FAMILY OFFENSE,3,08/29/2017 08:28:00 AM,"2300 SAN PABLO AVE
Berkeley, CA
(37.864411, -122.290705)",2300 SAN PABLO AVE,Berkeley,CA
17032872,ASSAULT/BATTERY MISD.,06/08/2017 12:00:00 AM,14:26,ASSAULT,4,08/29/2017 08:28:01 AM,"1600 SHATTUCK AVE
Berkeley, CA
(37.878112, -122.269114)",1600 SHATTUCK AVE,Berkeley,CA
17037927,BURGLARY COMMERCIAL,07/01/2017 12:00:00 AM,05:01,BURGLARY - COMMERCIAL,6,08/29/2017 08:28:03 AM,"2200 SIXTH ST
Berkeley, CA
(37.865156, -122.296756)",2200 SIXTH ST,Berkeley,CA
17024583,VEHICLE STOLEN,04/28/2017 12:00:00 AM,10:00,MOTOR VEHICLE THEFT,5,08/29/2017 08:28:00 AM,"2000 PRINCE ST
Berkeley, CA
(37.852871, -122.26799)",2000 PRINCE ST,Berkeley,CA
17038042,THEFT MISD. (UNDER $950),07/01/2017 12:00:00 AM,19:49,LARCENY,6,08/29/2017 08:28:03 AM,"2800 COLLEGE AVE
Berkeley, CA
(37.859988, -122.253339)",2800 COLLEGE AVE,Berkeley,CA
17090621,BURGLARY AUTO,03/25/2017 12:00:00 AM,09:01,BURGLARY - VEHICLE,6,08/29/2017 08:27:59 AM,"2300 JEFFERSON AVE
Berkeley, CA
(37.866265, -122.278162)",2300 JEFFERSON AVE,Berkeley,CA
17020990,THEFT MISD. (UNDER $950),04/15/2017 12:00:00 AM,12:00,LARCENY,6,08/29/2017 08:27:59 AM,"1600 ALLSTON WAY
Berkeley, CA
(37.867906, -122.279428)",1600 ALLSTON WAY,Berkeley,CA
17038340,BURGLARY COMMERCIAL,07/02/2017 12:00:00 AM,16:30,BURGLARY - COMMERCIAL,0,08/29/2017 08:28:04 AM,"2900 DOMINGO AVE
Berkeley, CA
(37.858903, -122.243972)",2900 DOMINGO AVE,Berkeley,CA
17026302,NARCOTICS,05/09/2017 12:00:00 AM,22:40,DRUG VIOLATION,2,08/29/2017 08:28:00 AM,"SEVENTH STREET &amp; PAGE ST
Berkeley, CA
(37.876644, -122.299354)",SEVENTH STREET & PAGE ST,Berkeley,CA
17037157,BURGLARY AUTO,06/27/2017 12:00:00 AM,16:45,BURGLARY - VEHICLE,2,08/29/2017 08:28:03 AM,"2000 OREGON ST
Berkeley, CA
(37.857409, -122.268473)",2000 OREGON ST,Berkeley,CA
17026942,BURGLARY AUTO,05/12/2017 12:00:00 AM,20:00,BURGLARY - VEHICLE,5,08/29/2017 08:28:00 AM,"2400 DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AVE,Berkeley,CA
17033254,ALCOHOL OFFENSE,06/10/2017 12:00:00 AM,02:30,LIQUOR LAW VIOLATION,6,08/29/2017 08:28:01 AM,"2400 SACRAMENTO ST
Berkeley, CA
(37.863839, -122.281391)",2400 SACRAMENTO ST,Berkeley,CA
17030750,THEFT MISD. (UNDER $950),05/30/2017 12:00:00 AM,09:35,LARCENY,2,08/29/2017 08:28:00 AM,"2600 TELEGRAPH AVE
Berkeley, CA
(37.862927, -122.258784)",2600 TELEGRAPH AVE,Berkeley,CA
17012758,THEFT MISD. (UNDER $950),03/07/2017 12:00:00 AM,09:04,LARCENY,2,08/29/2017 08:27:58 AM,"SHATTUCK AVENUE &amp; KITTREDGE ST
Berkeley, CA
(37.868512, -122.26781)",SHATTUCK AVENUE & KITTREDGE ST,Berkeley,CA
17047694,BURGLARY COMMERCIAL,08/13/2017 12:00:00 AM,16:30,BURGLARY - COMMERCIAL,0,08/29/2017 08:28:05 AM,"2400 SAN PABLO AVE
Berkeley, CA
(37.862542, -122.290104)",2400 SAN PABLO AVE,Berkeley,CA
17042020,DISTURBANCE,07/19/2017 12:00:00 AM,18:25,DISORDERLY CONDUCT,3,08/29/2017 08:28:05 AM,"CENTER STREET &amp; SHATTUCK AVE
Berkeley, CA
(37.870346, -122.267796)",CENTER STREET & SHATTUCK AVE,Berkeley,CA
17029420,ASSAULT/BATTERY MISD.,05/24/2017 12:00:00 AM,12:08,ASSAULT,3,08/29/2017 08:28:00 AM,"ADELINE STREET &amp; EMERSON ST
Berkeley, CA
(37.854215, -122.269167)",ADELINE STREET & EMERSON ST,Berkeley,CA
17043756,BURGLARY AUTO,07/27/2017 12:00:00 AM,22:20,BURGLARY - VEHICLE,4,08/29/2017 08:28:05 AM,"2100 VINE ST
Berkeley, CA
(37.880266, -122.269032)",2100 VINE ST,Berkeley,CA
17021176,FRAUD/FORGERY,04/16/2017 12:00:00 AM,14:00,FRAUD,0,08/29/2017 08:27:59 AM,"2000 CALIFORNIA ST
Berkeley, CA
(37.870627, -122.279765)",2000 CALIFORNIA ST,Berkeley,CA
17046874,NARCOTICS,08/10/2017 12:00:00 AM,15:36,DRUG VIOLATION,4,08/29/2017 08:28:05 AM,"MARKET STREET &amp; 55TH ST
Berkeley, CA
",MARKET STREET & 55TH ST,Berkeley,CA
17041942,ROBBERY,07/19/2017 12:00:00 AM,02:30,ROBBERY,3,08/29/2017 08:28:05 AM,"FULTON STREET &amp; DURANT AVE
Berkeley, CA
(37.866935, -122.265772)",FULTON STREET & DURANT AVE,Berkeley,CA
17046988,VEHICLE STOLEN,08/10/2017 12:00:00 AM,21:00,MOTOR VEHICLE THEFT,4,08/29/2017 08:28:05 AM,"500 NEILSON ST
Berkeley, CA
(37.898135, -122.286256)",500 NEILSON ST,Berkeley,CA
17023224,BURGLARY AUTO,04/26/2017 12:00:00 AM,14:30,BURGLARY - VEHICLE,3,08/29/2017 08:28:00 AM,"2400 DWIGHT WAY
Berkeley, CA
(37.864826, -122.260719)",2400 DWIGHT WAY,Berkeley,CA
17037326,ROBBERY,06/28/2017 12:00:00 AM,12:35,ROBBERY,3,08/29/2017 08:28:03 AM,"3200 COLLEGE AVE
Berkeley, CA
(37.851038, -122.252448)",3200 COLLEGE AVE,Berkeley,CA
17017556,BURGLARY AUTO,03/29/2017 12:00:00 AM,18:30,BURGLARY - VEHICLE,3,08/29/2017 08:27:59 AM,"1300 TENTH ST
Berkeley, CA
(37.879996, -122.296893)",1300 TENTH ST,Berkeley,CA
17036753,NARCOTICS,06/25/2017 12:00:00 AM,19:16,DRUG VIOLATION,0,08/29/2017 08:28:02 AM,"1000 DELAWARE ST
Berkeley, CA
(37.871271, -122.295015)",1000 DELAWARE ST,Berkeley,CA
17024671,THEFT FELONY (OVER $950),05/02/2017 12:00:00 AM,18:05,LARCENY,2,08/29/2017 08:28:00 AM,"2600 TELEGRAPH AVE
Berkeley, CA
(37.862927, -122.258784)",2600 TELEGRAPH AVE,Berkeley,CA
17019595,NARCOTICS,04/08/2017 12:00:00 AM,14:40,DRUG VIOLATION,6,08/29/2017 08:27:59 AM,"FOURTH STREET &amp; PARK WAY
Berkeley, CA
(37.879817, -122.303824)",FOURTH STREET & PARK WAY,Berkeley,CA
17012313,ROBBERY,03/04/2017 12:00:00 AM,16:00,ROBBERY,6,08/29/2017 08:27:58 AM,"2700 BANCROFT WAY
Berkeley, CA
(37.869312, -122.254314)",2700 BANCROFT WAY,Berkeley,CA
17041350,BRANDISHING,07/16/2017 12:00:00 AM,15:00,WEAPONS OFFENSE,0,08/29/2017 08:28:04 AM,"1700 EIGHTH ST
Berkeley, CA
(37.872231, -122.29677)",1700 EIGHTH ST,Berkeley,CA
17018725,BURGLARY AUTO,03/31/2017 12:00:00 AM,17:00,BURGLARY - VEHICLE,5,08/29/2017 08:27:59 AM,"EUCLID AVENUE &amp; HAWTHORNE TER
Berkeley, CA
(37.881955, -122.261496)",EUCLID AVENUE & HAWTHORNE TER,Berkeley,CA
17014531,ASSAULT/BATTERY MISD.,03/14/2017 12:00:00 AM,17:30,ASSAULT,2,08/29/2017 08:27:59 AM,"1700 ROSE ST
Berkeley, CA
(37.880027, -122.279976)",1700 ROSE ST,Berkeley,CA
17090505,IDENTITY THEFT,03/08/2017 12:00:00 AM,22:10,FRAUD,3,08/29/2017 08:27:58 AM,"1600 CARLETON ST
Berkeley, CA
(37.859889, -122.278167)",1600 CARLETON ST,Berkeley,CA
17015468,ALCOHOL OFFENSE,03/20/2017 12:00:00 AM,03:00,LIQUOR LAW VIOLATION,1,08/29/2017 08:27:59 AM,"2000 CALIFORNIA ST
Berkeley, CA
(37.870627, -122.279765)",2000 CALIFORNIA ST,Berkeley,CA
17026117,BURGLARY RESIDENTIAL,05/09/2017 12:00:00 AM,06:00,BURGLARY - RESIDENTIAL,2,08/29/2017 08:28:00 AM,"2500 PIEDMONT AVE
Berkeley, CA
(37.865868, -122.251595)",2500 PIEDMONT AVE,Berkeley,CA
17041266,ROBBERY,07/16/2017 12:00:00 AM,02:30,ROBBERY,0,08/29/2017 08:28:05 AM,"DANA STREET &amp; DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",DANA STREET & DURANT AVE,Berkeley,CA
17090713,THEFT FELONY (OVER $950),04/09/2017 12:00:00 AM,04:15,LARCENY,0,08/29/2017 08:27:59 AM,"Berkeley, CA
(37.869058, -122.270455)",,Berkeley,CA
17013778,2ND RESPONSE,03/12/2017 12:00:00 AM,00:29,NOISE VIOLATION,0,08/29/2017 08:27:58 AM,"1700 SPRUCE ST
Berkeley, CA
(37.876963, -122.265591)",1700 SPRUCE ST,Berkeley,CA
17091575,VANDALISM,07/24/2017 12:00:00 AM,22:15,VANDALISM,1,08/29/2017 08:28:05 AM,"2500 WARRING ST
Berkeley, CA
(37.865945, -122.250471)",2500 WARRING ST,Berkeley,CA
17013020,BURGLARY COMMERCIAL,03/08/2017 12:00:00 AM,14:00,BURGLARY - COMMERCIAL,3,08/29/2017 08:27:59 AM,"3100 SAN PABLO AVE
Berkeley, CA
(37.821533, -122.276741)",3100 SAN PABLO AVE,Berkeley,CA
17038427,VEHICLE STOLEN,06/30/2017 12:00:00 AM,08:00,MOTOR VEHICLE THEFT,5,08/29/2017 08:28:03 AM,"3000 SHATTUCK AVE
Berkeley, CA
(37.855026, -122.266475)",3000 SHATTUCK AVE,Berkeley,CA
17047018,VEHICLE STOLEN,08/10/2017 12:00:00 AM,20:00,MOTOR VEHICLE THEFT,4,08/29/2017 08:28:05 AM,"1600 WALNUT ST
Berkeley, CA
(37.878407, -122.267962)",1600 WALNUT ST,Berkeley,CA
17017082,BURGLARY RESIDENTIAL,03/26/2017 12:00:00 AM,20:00,BURGLARY - RESIDENTIAL,0,08/29/2017 08:27:59 AM,"2200 BYRON ST
Berkeley, CA
(37.866558, -122.290015)",2200 BYRON ST,Berkeley,CA
17018340,BURGLARY AUTO,04/01/2017 12:00:00 AM,23:00,BURGLARY - VEHICLE,6,08/29/2017 08:27:59 AM,"700 SAN LUIS RD
Berkeley, CA
(37.897243, -122.272628)",700 SAN LUIS RD,Berkeley,CA
17090994,BURGLARY AUTO,05/24/2017 12:00:00 AM,03:15,BURGLARY - VEHICLE,3,08/29/2017 08:28:00 AM,"300 HILLCREST RD
Berkeley, CA
",300 HILLCREST RD,Berkeley,CA
17028034,BURGLARY AUTO,05/17/2017 12:00:00 AM,00:00,BURGLARY - VEHICLE,3,08/29/2017 08:28:00 AM,"2800 SEVENTH ST
Berkeley, CA
(37.855106, -122.29242)",2800 SEVENTH ST,Berkeley,CA
17022661,NARCOTICS,04/23/2017 12:00:00 AM,19:45,DRUG VIOLATION,0,08/29/2017 08:28:00 AM,"2100 ALLSTON WAY
Berkeley, CA
(37.86939, -122.267883)",2100 ALLSTON WAY,Berkeley,CA
17035596,ASSAULT/BATTERY FEL.,06/20/2017 12:00:00 AM,21:36,ASSAULT,2,08/29/2017 08:28:02 AM,"DWIGHT WAY &amp; TELEGRAPH AVE
Berkeley, CA
(37.865121, -122.258455)",DWIGHT WAY & TELEGRAPH AVE,Berkeley,CA
17031934,THEFT MISD. (UNDER $950),06/03/2017 12:00:00 AM,22:26,LARCENY,6,08/29/2017 08:28:01 AM,"1400 SHATTUCK AVE
Berkeley, CA
(37.881957, -122.269551)",1400 SHATTUCK AVE,Berkeley,CA
17014094,MISSING ADULT,03/12/2017 12:00:00 AM,17:00,MISSING PERSON,0,08/29/2017 08:27:58 AM,"2000 DWIGHT WAY
Berkeley, CA
(37.863679, -122.26963)",2000 DWIGHT WAY,Berkeley,CA
17039030,ASSAULT/BATTERY MISD.,07/06/2017 12:00:00 AM,13:42,ASSAULT,4,08/29/2017 08:28:04 AM,"HEARST AVENUE &amp; M L KING JR WAY
Berkeley, CA
",HEARST AVENUE & M L KING JR WAY,Berkeley,CA
17090753,THEFT MISD. (UNDER $950),04/15/2017 12:00:00 AM,10:45,LARCENY,6,08/29/2017 08:28:00 AM,"2300 DWIGHT WAY
Berkeley, CA
(37.864535, -122.262993)",2300 DWIGHT WAY,Berkeley,CA
17018807,BURGLARY AUTO,04/04/2017 12:00:00 AM,21:10,BURGLARY - VEHICLE,2,08/29/2017 08:27:59 AM,"2500 DURANT AVE
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AVE,Berkeley,CA
17020922,VEHICLE STOLEN,04/14/2017 12:00:00 AM,20:30,MOTOR VEHICLE THEFT,5,08/29/2017 08:27:59 AM,"2600 HILGARD AVE
Berkeley, CA
(37.878904, -122.258814)",2600 HILGARD AVE,Berkeley,CA
17016001,DOMESTIC VIOLENCE,03/03/2017 12:00:00 AM,23:00,FAMILY OFFENSE,5,08/29/2017 08:28:00 AM,"1500 OXFORD ST
Berkeley, CA
(37.880519, -122.267051)",1500 OXFORD ST,Berkeley,CA
17023401,DISTURBANCE,04/27/2017 12:00:00 AM,16:20,DISORDERLY CONDUCT,4,08/29/2017 08:28:00 AM,"ALLSTON WAY &amp; MILVIA ST
Berkeley, CA
(37.869057, -122.270463)",ALLSTON WAY & MILVIA ST,Berkeley,CA
17031790,NARCOTICS,06/03/2017 12:00:00 AM,20:03,DRUG VIOLATION,6,08/29/2017 08:28:01 AM,"BERKELEY WAY &amp; BONITA AVE
Berkeley, CA
(37.872542, -122.271978)",BERKELEY WAY & BONITA AVE,Berkeley,CA
17091137,THEFT MISD. (UNDER $950),06/15/2017 12:00:00 AM,03:10,LARCENY,4,08/29/2017 08:28:02 AM,"2900 HILLEGASS AVE
Berkeley, CA
(37.858165, -122.255687)",2900 HILLEGASS AVE,Berkeley,CA
17017299,DISTURBANCE,03/28/2017 12:00:00 AM,13:12,DISORDERLY CONDUCT,2,08/29/2017 08:27:59 AM,"1900 ALLSTON WAY
Berkeley, CA
(37.868785, -122.272701)",1900 ALLSTON WAY,Berkeley,CA
17034143,SEXUAL ASSAULT MISD.,06/14/2017 12:00:00 AM,11:48,SEX CRIME,3,08/29/2017 08:28:03 AM,"2500 HASTE ST
Berkeley, CA
(37.866025, -122.258623)",2500 HASTE ST,Berkeley,CA
17027342,BURGLARY RESIDENTIAL,05/11/2017 12:00:00 AM,19:00,BURGLARY - RESIDENTIAL,4,08/29/2017 08:28:00 AM,"3000 HARPER ST
Berkeley, CA
(37.853485, -122.272093)",3000 HARPER ST,Berkeley,CA
17020446,VEHICLE STOLEN,04/12/2017 12:00:00 AM,18:00,MOTOR VEHICLE THEFT,3,08/29/2017 08:27:59 AM,"Berkeley, CA
(37.869058, -122.270455)",,Berkeley,CA
17091532,THEFT FELONY (OVER $950),08/05/2017 12:00:00 AM,12:00,LARCENY,6,08/29/2017 08:28:05 AM,"3000 ADELINE ST
Berkeley, CA
(37.85488, -122.269079)",3000 ADELINE ST,Berkeley,CA
17023347,ROBBERY,04/15/2017 12:00:00 AM,13:55,ROBBERY,6,08/29/2017 08:28:00 AM,"1900 CENTER ST
Berkeley, CA
(37.869685, -122.272804)",1900 CENTER ST,Berkeley,CA
17017529,DISTURBANCE,03/29/2017 12:00:00 AM,14:00,DISORDERLY CONDUCT,3,08/29/2017 08:27:59 AM,"1200 UNIVERSITY AVE
Berkeley, CA
(37.869385, -122.28953)",1200 UNIVERSITY AVE,Berkeley,CA
17091258,IDENTITY THEFT,06/29/2017 12:00:00 AM,21:35,FRAUD,4,08/29/2017 08:28:03 AM,"2700 STUART ST
Berkeley, CA
(37.859846, -122.253325)",2700 STUART ST,Berkeley,CA
17022519,NARCOTICS,04/23/2017 12:00:00 AM,00:40,DRUG VIOLATION,0,08/29/2017 08:28:00 AM,"UNIVERSITY AVENUE &amp; SECOND ST
Berkeley, CA
(37.866981, -122.302083)",UNIVERSITY AVENUE & SECOND ST,Berkeley,CA
17046212,THEFT MISD. (UNDER $950),08/03/2017 12:00:00 AM,12:00,LARCENY,4,08/29/2017 08:28:05 AM,"1400 SEVENTH ST
Berkeley, CA
(37.87783, -122.299723)",1400 SEVENTH ST,Berkeley,CA
17031150,NARCOTICS,06/01/2017 12:00:00 AM,00:24,DRUG VIOLATION,4,08/29/2017 08:28:00 AM,"TELEGRAPH AVENUE &amp; DURANT AVE
Berkeley, CA
(37.867816, -122.258994)",TELEGRAPH AVENUE & DURANT AVE,Berkeley,CA
17091541,IDENTITY THEFT,06/28/2017 12:00:00 AM,09:05,FRAUD,3,08/29/2017 08:28:05 AM,"2400 STUART ST
Berkeley, CA
(37.859539, -122.259172)",2400 STUART ST,Berkeley,CA
17023219,THEFT MISD. (UNDER $950),04/26/2017 12:00:00 AM,15:50,LARCENY,3,08/29/2017 08:28:00 AM,"2500 TELEGRAPH AVE
Berkeley, CA
(37.865009, -122.258767)",2500 TELEGRAPH AVE,Berkeley,CA
17022834,ROBBERY,04/24/2017 12:00:00 AM,18:45,ROBBERY,1,08/29/2017 08:28:00 AM,"2500 SHATTUCK AVE
Berkeley, CA
(37.863811, -122.267412)",2500 SHATTUCK AVE,Berkeley,CA
17018353,BURGLARY AUTO,04/02/2017 12:00:00 AM,14:00,BURGLARY - VEHICLE,0,08/29/2017 08:27:59 AM,"3000 FULTON ST
Berkeley, CA
(37.855684, -122.263491)",3000 FULTON ST,Berkeley,CA
17036455,IDENTITY THEFT,06/24/2017 12:00:00 AM,13:01,FRAUD,6,08/29/2017 08:28:03 AM,"2000 SAN PABLO AVE
Berkeley, CA
(37.868845, -122.29214)",2000 SAN PABLO AVE,Berkeley,CA
17035021,BRANDISHING,06/18/2017 12:00:00 AM,03:40,WEAPONS OFFENSE,0,08/29/2017 08:28:02 AM,"2100 CHANNING WAY
Berkeley, CA
(37.865826, -122.267244)",2100 CHANNING WAY,Berkeley,CA
17033185,NARCOTICS,06/09/2017 12:00:00 AM,22:06,DRUG VIOLATION,5,08/29/2017 08:28:01 AM,"DWIGHT WAY &amp; SAN PABLO AVE
Berkeley, CA
(37.861078, -122.289632)",DWIGHT WAY & SAN PABLO AVE,Berkeley,CA
17021336,BURGLARY AUTO,04/16/2017 12:00:00 AM,19:00,BURGLARY - VEHICLE,0,08/29/2017 08:28:00 AM,"2300 CURTIS ST
Berkeley, CA
(37.864897, -122.288672)",2300 CURTIS ST,Berkeley,CA
17090821,THEFT FELONY (OVER $950),04/25/2017 12:00:00 AM,16:10,LARCENY,2,08/29/2017 08:28:00 AM,"2000 LINCOLN ST
Berkeley, CA
(37.877232, -122.271244)",2000 LINCOLN ST,Berkeley,CA
17091060,BURGLARY AUTO,06/03/2017 12:00:00 AM,23:15,BURGLARY - VEHICLE,6,08/29/2017 08:28:01 AM,"1900 EL DORADO AVE
Berkeley, CA
(37.887221, -122.275836)",1900 EL DORADO AVE,Berkeley,CA
17091263,BURGLARY AUTO,06/30/2017 12:00:00 AM,19:30,BURGLARY - VEHICLE,5,08/29/2017 08:28:03 AM,"700 ADDISON ST
Berkeley, CA
(37.866145, -122.300016)",700 ADDISON ST,Berkeley,CA
17024294,BURGLARY RESIDENTIAL,05/01/2017 12:00:00 AM,00:45,BURGLARY - RESIDENTIAL,1,08/29/2017 08:28:00 AM,"2700 PARKER ST
Berkeley, CA
(37.863938, -122.253735)",2700 PARKER ST,Berkeley,CA
17034634,FRAUD/FORGERY,06/14/2017 12:00:00 AM,00:01,FRAUD,3,08/29/2017 08:28:02 AM,"3100 LEWISTON AVE
Berkeley, CA
(37.853738, -122.251663)",3100 LEWISTON AVE,Berkeley,CA
17049415,THEFT MISD. (UNDER $950),08/19/2017 12:00:00 AM,22:00,LARCENY,6,08/29/2017 08:28:05 AM,"3000 HILLEGASS AVE
Berkeley, CA
(37.855651, -122.255006)",3000 HILLEGASS AVE,Berkeley,CA
17017664,BURGLARY RESIDENTIAL,03/30/2017 12:00:00 AM,03:50,BURGLARY - RESIDENTIAL,4,08/29/2017 08:27:59 AM,"2800 COLLEGE AVE
Berkeley, CA
(37.859988, -122.253339)",2800 COLLEGE AVE,Berkeley,CA
17027841,NARCOTICS,05/17/2017 12:00:00 AM,02:36,DRUG VIOLATION,3,08/29/2017 08:28:00 AM,"2500 HILLEGASS AVE
Berkeley, CA
(37.865149, -122.256487)",2500 HILLEGASS AVE,Berkeley,CA
17033314,ROBBERY,06/10/2017 12:00:00 AM,13:35,ROBBERY,6,08/29/2017 08:28:01 AM,"900 HEINZ AVE
Berkeley, CA
(37.853552, -122.291561)",900 HEINZ AVE,Berkeley,CA
17027837,ALCOHOL OFFENSE,05/17/2017 12:00:00 AM,02:11,LIQUOR LAW VIOLATION,3,08/29/2017 08:28:00 AM,"HASTE STREET &amp; PIEDMONT AVE
Berkeley, CA
(37.866803, -122.251847)",HASTE STREET & PIEDMONT AVE,Berkeley,CA
17090978,IDENTITY THEFT,05/19/2017 12:00:00 AM,09:00,FRAUD,5,08/29/2017 08:28:00 AM,"2222 BANCROFT
Berkeley, CA
(37.867964, -122.265041)",2222 BANCROFT,Berkeley,CA
17040321,BURGLARY RESIDENTIAL,07/12/2017 12:00:00 AM,09:46,BURGLARY - RESIDENTIAL,3,08/29/2017 08:28:05 AM,"2500 PIEDMONT AVE
Berkeley, CA
(37.865868, -122.251595)",2500 PIEDMONT AVE,Berkeley,CA
17017667,BURGLARY AUTO,03/30/2017 12:00:00 AM,08:40,BURGLARY - VEHICLE,4,08/29/2017 08:27:59 AM,"DWIGHT WAY &amp; BOWDITCH ST
Berkeley, CA
(37.86542, -122.25618)",DWIGHT WAY & BOWDITCH ST,Berkeley,CA
17016708,NARCOTICS,03/25/2017 12:00:00 AM,18:32,DRUG VIOLATION,6,08/29/2017 08:27:59 AM,"2100 DELAWARE ST
Berkeley, CA
(37.874793, -122.268639)",2100 DELAWARE ST,Berkeley,CA
17032742,BURGLARY AUTO,06/07/2017 12:00:00 AM,19:12,BURGLARY - VEHICLE,3,08/29/2017 08:28:01 AM,"GILMAN STREET &amp; NINTH ST
Berkeley, CA
(37.880021, -122.298091)",GILMAN STREET & NINTH ST,Berkeley,CA
17024697,THEFT FELONY (OVER $950),05/02/2017 12:00:00 AM,13:30,LARCENY,2,08/29/2017 08:28:00 AM,"900 PARKER ST
Berkeley, CA
(37.858455, -122.293374)",900 PARKER ST,Berkeley,CA
17091500,THEFT MISD. (UNDER $950),07/31/2017 12:00:00 AM,22:40,LARCENY,1,08/29/2017 08:28:05 AM,"1500 LINCOLN ST
Berkeley, CA
(37.875796, -122.282477)",1500 LINCOLN ST,Berkeley,CA
17022849,BURGLARY AUTO,04/24/2017 12:00:00 AM,20:50,BURGLARY - VEHICLE,1,08/29/2017 08:28:00 AM,"UNIVERSITY AVENUE &amp; FIFTH ST
Berkeley, CA
(37.867639, -122.298782)",UNIVERSITY AVENUE & FIFTH ST,Berkeley,CA
17018912,VANDALISM,04/05/2017 12:00:00 AM,11:00,VANDALISM,3,08/29/2017 08:27:59 AM,"2000 UNIVERSITY AVE
Berkeley, CA
(37.871828, -122.270516)",2000 UNIVERSITY AVE,Berkeley,CA
17091436,THEFT MISD. (UNDER $950),07/08/2017 12:00:00 AM,21:00,LARCENY,6,08/29/2017 08:28:05 AM,"1800 MILVIA ST
Berkeley, CA
(37.874489, -122.271072)",1800 MILVIA ST,Berkeley,CA
17016975,DISTURBANCE,03/26/2017 12:00:00 AM,21:34,DISORDERLY CONDUCT,0,08/29/2017 08:27:59 AM,"2400 PROSPECT ST
Berkeley, CA
(37.867717, -122.249901)",2400 PROSPECT ST,Berkeley,CA
17049469,THEFT FELONY (OVER $950),08/19/2017 12:00:00 AM,17:30,LARCENY,6,08/29/2017 08:28:05 AM,"800 POTTER ST
Berkeley, CA
(37.851255, -122.292509)",800 POTTER ST,Berkeley,CA
17091156,BURGLARY AUTO,06/15/2017 12:00:00 AM,23:00,BURGLARY - VEHICLE,4,08/29/2017 08:28:02 AM,"1300 EVELYN AVE
Berkeley, CA
(37.881215, -122.29149)",1300 EVELYN AVE,Berkeley,CA
17040504,NARCOTICS,07/13/2017 12:00:00 AM,02:13,DRUG VIOLATION,4,08/29/2017 08:28:05 AM,"SAN PABLO AVENUE &amp; CHANNING WAY
Berkeley, CA
(37.862877, -122.290055)",SAN PABLO AVENUE & CHANNING WAY,Berkeley,CA
17048101,BURGLARY RESIDENTIAL,08/16/2017 12:00:00 AM,00:00,BURGLARY - RESIDENTIAL,3,08/29/2017 08:28:05 AM,"2700 BENVENUE AVE
Berkeley, CA
(37.861591, -122.254736)",2700 BENVENUE AVE,Berkeley,CA
17030939,ALCOHOL OFFENSE,05/31/2017 12:00:00 AM,00:17,LIQUOR LAW VIOLATION,3,08/29/2017 08:28:00 AM,"2500 DURANT AVE
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AVE,Berkeley,CA
17023882,VEHICLE STOLEN,04/29/2017 12:00:00 AM,10:30,MOTOR VEHICLE THEFT,6,08/29/2017 08:28:00 AM,"2400 EIGHTH ST
Berkeley, CA
(37.862184, -122.293517)",2400 EIGHTH ST,Berkeley,CA
17046225,BURGLARY RESIDENTIAL,08/07/2017 12:00:00 AM,19:25,BURGLARY - RESIDENTIAL,1,08/29/2017 08:28:05 AM,"1200 MILVIA ST
Berkeley, CA
(37.885705, -122.272792)",1200 MILVIA ST,Berkeley,CA
17019468,DISTURBANCE,04/08/2017 12:00:00 AM,00:14,DISORDERLY CONDUCT,6,08/29/2017 08:27:59 AM,"1700 LA LOMA AVE
Berkeley, CA
(37.878002, -122.257017)",1700 LA LOMA AVE,Berkeley,CA
17049358,MISSING ADULT,08/09/2017 12:00:00 AM,18:00,MISSING PERSON,3,08/29/2017 08:28:05 AM,"ALCATRAZ AVENUE &amp; ADELINE ST
Berkeley, CA
(37.848752, -122.271331)",ALCATRAZ AVENUE & ADELINE ST,Berkeley,CA
