"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
60628,"PHILLIES","932 GENEVA AVE ","San Francisco","CA","94112","37.716165","-122.440572","+14153349606"
60631,"EAST & WEST GOURMET FOOD","270 NOE ST ","San Francisco","CA","94114",,,"+14152459999"
60632,"EAST & WEST GOURMET FOOD","3251 20TH AVE ","San Francisco","CA","94132",,,"+14152459999"
60633,"EAST & WEST GOURMET FOOD","50 POST ST ","San Francisco","CA","94104",,,"+14152459999"
60644,"360 GOURMET BURRITO","50 POST ST #59-60","San Francisco","CA","94104","37.789064","-122.402861","+14153984800"
60649,"PAPA JOHN'S PIZZA","69 CAMBON DR ","San Francisco","CA","94132","37.717766","-122.474386","+14155867272"
60656,"HOME MAID RAVIOLI CO INC","1310 09TH AVE ","San Francisco","CA","94122",,,"+14155880600"
60657,"HOME MAID RAVIOLI CO INC","270 NOE ST ","San Francisco","CA","94114",,,"+14155880600"
60658,"HOME MAID RAVIOLI CO., INC.","1700 O'FARRELL @ FILLMORE  ","San Francisco","CA","94115",,,"+14155880600"
60713,"SIGHTGLASS ROASTERS","270 07TH ST ","San Francisco","CA","94103","37.777094","-122.40836","+14152190729"
60737,"PARKSIDE TAVERN","1940 TARAVAL ST ","San Francisco","CA","94116","37.742579","-122.487112","+14157318900"
60756,"BISOU","2367 MARKET ST ","San Francisco","CA","94114","37.763008","-122.434543","+14152690264"
60786,"YAMASHO","1161 POST ST ","San Francisco","CA","94109","37.786673","-122.420927",""
60823,"TRACE RESTAURANT","181 3RD ST 1/F","San Francisco","CA","94103","37.785207","-122.400629","+14157775300"
60824,"XYZ BAR","181 03RD ST 2/F","San Francisco","CA","94103","37.785207","-122.400629","+14157775300"
60825,"W CAFE","181 03RD ST 3/F","San Francisco","CA","94103","37.785207","-122.400629","+14157775300"
60828,"PI BAR","1432 VALENCIA ST ","San Francisco","CA","94110","37.749982","-122.420517","+14159709670"
60833,"CAFE ME","500 WASHINGTON ST #102","San Francisco","CA","94111","37.795698","-122.402014","+14152888628"
60898,"PATXI'S CHICAGO PIZZA","3318 FILLMORE ST ","San Francisco","CA","94123","37.800061","-122.43602","+14155589991"
60933,"MAYES","1233 POLK ST ","San Francisco","CA","94109","37.788313","-122.420254","+14158851233"
60936,"NUBI YOGURT","1511 SLOAT BLVD ","San Francisco","CA","94132","37.73393","-122.490169","+14155047888"
60978,"PANORAMA BAKING CO INC","100 ALEMANY BLVD ","San Francisco","CA","94110",,,"+14155225500"
60984,"W SAN FRANCISCO HOTEL","181 03RD ST ","San Francisco","CA","94103","37.785207","-122.400629","+14157775300"
61001,"QUINCE RESTAURANT","470 PACIFIC AVE ","San Francisco","CA","94133","37.797378","-122.403344","+14157758500"
61016,"PUPUSERIA EL GOLAZO","785 MOSCOW ST ","San Francisco","CA","94112","37.715276","-122.432081","+14157595980"
61056,"TOWN SCHOOL FOR BOYS","2750 JACKSON ST ","San Francisco","CA","94115","37.791777","-122.440355",""
61073,"FAT ANGEL","1740 O' FARRELL ST ","San Francisco","CA","94115","37.783237","-122.433243","+14156903783"
61093,"EATS","50 CLEMENT ST ","San Francisco","CA","94118","37.783221","-122.459588","+14157522938"
61109,"EAST PARK KIOSK","PIER 39","San Francisco","CA","94133","37.80824","-122.410189","+14156138227"
61122,"CUPS AND CAKES","451 09TH ST ","San Francisco","CA","94103","37.771919","-122.409203","+14154372877"
61136,"LOU'S CAFE","5017 GEARY BLVD ","San Francisco","CA","94118","37.780543","-122.473129","+14155804842"
61161,"JADE GARDEN","3608 BALBOA ST ","San Francisco","CA","94121","37.775728","-122.497612","+14152218168"
61180,"BURGER BAR SF","251 GEARY ST 6TH FLOOR","San Francisco","CA","94102","37.787423","-122.407417","+14152964272"
61187,"THE DELI LAMA","150 TOLAND ST #7","San Francisco","CA","94124","37.746322","-122.396793","+14158213795"
61206,"SUSHI RAW #3","682 HAIGHT ST ","San Francisco","CA","94117","37.771782","-122.433435","+14158120510"
61285,"COCOLA","3251 20TH AVE 186","San Francisco","CA","94132","37.728497","-122.475639","+14152426238"
61324,"HRD COFFEE SHOP INC.","521 03RD ST A","San Francisco","CA","94107","37.781108","-122.395473","+14155432355"
61326,"FRANCES","3870 17TH ST ","San Francisco","CA","94114","37.762698","-122.432232","+14156213870"
61351,"DON PISTO RESTAURANTS LLC","510 UNION ST","San Francisco","CA","94133","37.800628","-122.407824","+14158198437"
61356,"RED DOOR CAFE","1608 BUSH ST","San Francisco","CA","94109","37.788315","-122.423768","+14152719396"
61357,"SMUGGLER'S COVE","650 GOUGH ST","San Francisco","CA","94102",,,""
61390,"FONDUE COWBOY","1052 FOLSOM ST ","San Francisco","CA","94103","37.777504","-122.406948","+14155178434"
61391,"TIN VIETNAMESE CUISINE","937 HOWARD ST ","San Francisco","CA","94103","37.780828","-122.405752","+14158827188"
61427,"NICK'S FOODS","1659 MARKET ST ","San Francisco","CA","94103","37.773337","-122.421553","+14154246748"
61436,"OZONE THAI RESTAURANT AND LOUNGE","598 02ND ST ","San Francisco","CA","94107","37.781947","-122.392239","+14155363266"
61438,"GREEN CHILE KITCHEN","1801 MCALLISTER  ","San Francisco","CA","94115","37.7773","-122.441709","+14154409411"
61460,"PERA","1457 18TH ST ","San Francisco","CA","94107","37.762493","-122.397073","+14157963812"
61464,"STONE KOREAN KITCHEN","4 EMBARCADERO CENTER  STREET LEVEL","San Francisco","CA","94111","37.795108","-122.396184","+14153706294"
61467,"DAGWOOD & SCOOPS","2736 24 ST ","San Francisco","CA","94110","37.752968","-122.407062","+14155723202"
61493,"A-1 LIQUOR & GROCERY","4055 IRVING ST","San Francisco","CA","94122","37.762434","-122.501281","+14152723989"
61494,"GOLDEN CITY INN","5131 03RD ST ","San Francisco","CA","94124","37.731902","-122.391576","+14158223003"
61499,"THE PLANT CAFE ORGANIC","101 CALIFORNIA ST ","San Francisco","CA","94111","37.793424","-122.398168","+14157575080"
61500,"HAPPY LOUNGE","3745 GEARY BLVD ","San Francisco","CA","94118","37.781143","-122.459709","+14155172018"
61512,"DELAROSA","2175 CHESTNUT ST ","San Francisco","CA","94123","37.800414","-122.439127","+14156737100"
61514,"FOODS CO #357","1800 FOLSOM ST ","San Francisco","CA","94103","37.767907","-122.415584","+14158844576"
61516,"GASTRONAUT LLC","5919 03RD ST ","San Francisco","CA","94124","37.724496","-122.394539","+14158224011"
61550,"BARBACCO ENO-TRATTORIA","220 CALIFORNIA ST ","San Francisco","CA","94111","37.793419","-122.399088",""
61563,"DARTEALING LOUNGE","470 03RD ST  #101B","San Francisco","CA","94107","37.781638","-122.396308",""
61579,"LA OAXAQUENA BAKERY AND RESTAURANT","2128 MISSION ST ","San Francisco","CA","94110","37.762898","-122.419505","+14156215446"
61592,"THE SACRED GROUNDS CAFE","2095 HAYES ST ","San Francisco","CA","94117","37.773291","-122.450838","+14153873859"
61595,"HOG & ROCKS","3431 19TH ST ","San Francisco","CA","94110","37.760153","-122.419849","+14158453437"
61598,"BROTHERS PIZZA","3627 TARAVAL ST ","San Francisco","CA","94116","37.741723","-122.505149","+14157536004"
61602,"THE GROVE","690 MISSION ST ","San Francisco","CA","94105","37.786474","-122.401788","+14153467939"
61612,"THE AMERICAN GRILLED CHEESE","1 SOUTH PARK  SUITE 103A","San Francisco","CA","94107","37.782268","-122.393063","+14156377927"
61623,"SAMMY'S ON 2ND","84 02ND ST  ","San Francisco","CA","94105","37.788248","-122.400138","+14153987889"
61635,"CREDO RESTAURANT","360 PINE ST ","San Francisco","CA","94104","37.792036","-122.402002","+14156930360"
61641,"DONAIRO'S PIZZA","6905 GEARY BLVD ","San Francisco","CA","94121","37.779663","-122.493618","+14152766548"
61643,"LEE'S DELI","615 MARKET ST ","San Francisco","CA","94105","37.788983","-122.401626","+14156159889"
61669,"GOOD EATS CAFE","200 PINE ST #160","San Francisco","CA","94104","37.792237","-122.400124","+14152916633"
61697,"PAD THAI RESTAURANT","3259 MISSION ST ","San Francisco","CA","94110","37.744722","-122.420435","+14152854210"
61736,"ROSAMUNDE SAUSAGE GRILL","2832 MISSION ST","San Francisco","CA","94110","37.751587","-122.418444","+14153097170"
61789,"COFFEE MINE","79 09TH ST ","San Francisco","CA","94103","37.774722","-122.406761","+14152529795"
61806,"PAULIE'S PICKLING","331 CORTLAND AVE ","San Francisco","CA","94110","37.739228","-122.417988","+14155960915"
61816,"BULLITT","2209 POLK ST ","San Francisco","CA","94109","37.797114","-122.422034","+14159995053"
61823,"SUSHI DELIGHT","1946 MARKET ST ","San Francisco","CA","94102","37.770184","-122.425728","+14156213622"
61856,"YOPPI YOGURT","101 CALIFORNIA ST ","San Francisco","CA","94111","37.793424","-122.398168","+14152654677"
61861,"SO","1010 BRYANT ST ","San Francisco","CA","94103","37.772264","-122.407339","+14155728486"
61915,"LA LOMA PRODUCE NOS. 3 & 9 INC","5652 MISSION ST ","San Francisco","CA","94112","37.710685","-122.447907","+14155859254"
61923,"WHAT'S UP DOG! FOLSOM STREET","699 FOLSOM ST ","San Francisco","CA","94107","37.783772","-122.398875","+14157313926"
61953,"ALLSTARS DONUTS & BURGERS","290 GOLDEN GATE AVE ","San Francisco","CA","94102","37.781697","-122.415334","+14159025399"
61959,"EXPRESSIONS SNACK BAR","PIER 41","San Francisco","CA","94133","37.808494","-122.412","+14156760266"
61967,"MEALS ON WHEELS FOR HOMELESS","1 UNITED NATIONS PL ","San Francisco","CA",,"37.780918","-122.413663","+14157935686"
61976,"DELICA","1 FERRY BUILDING  #45","San Francisco","CA","94111","37.795225","-122.39377","+14158340344"
61989,"OSHA THAI RESTAURANT & LOUNGE","311 03RD ST ","San Francisco","CA","94107","37.783662","-122.398704","+14158966742"
62000,"CAFE ENCORE","488 POST ST ","San Francisco","CA","94109","37.788128","-122.409705","+14154336549"
62010,"CHILE LINDO","2944 16TH ST ","San Francisco","CA","94103","37.765155","-122.418766","+14156216108"
62051,"PARADA 22","1805 HAIGHT ST ","San Francisco","CA","94117","37.769303","-122.451961","+14159024077"
62056,"MISSION MINIS","3168 22ND ST ","San Francisco","CA","94110","37.755555","-122.41808","+14153787827"
62057,"ASHLEY'S CAFE","4454 CALIFORNIA ST ","San Francisco","CA","94118","37.784976","-122.465169","+14158316269"
62060,"COZY CABLE CAR CAFE","519 POWELL ST ","San Francisco","CA","94108","37.789521","-122.408736","+14159823097"
62064,"CALIFORNIA GROCERY","123 EDDY ST","San Francisco","CA","94102","37.784303","-122.409647","+14154448608"
62067,"CAFFE LA STAZIONE","701 PENNSYLVANIA AVE #101A","San Francisco","CA","94107","37.757364","-122.393066","+14158122539"
62069,"GOLDEN EAGLE DELI & GRILL","4401 03RD ST ","San Francisco","CA","94124","37.737719","-122.389559","+14158222110"
62072,"JOHN CAMPBELL'S IRISH BAKERY","5625 GEARY BLVD ","San Francisco","CA","94121","37.780224","-122.479651","+14153871536"
62140,"ROYAL GROUND COFFEE AT KORET DELI","222 STANYAN ST ","San Francisco","CA","94118","37.776718","-122.455037","+14153862057"
62176,"J & V CATERING","2020 JERROLD AVE ","San Francisco","CA","94124","37.743496","-122.397317","+14153416119"
62179,"PAMPANGUENA CUISINE","4441 MISSION ST ","San Francisco","CA","94112","37.727111","-122.432926","+14155868899"
62251,"MR. AND MRS. MISCELLANEOUS","699 22ND ST ","San Francisco","CA","94107","37.757908","-122.388189","+14156445428"
62277,"TACOS SAN BUENA"," 16TH AND SHOTWELL ST ","San Francisco","CA","94102","37.779847","-122.418985","+14155596127"
62298,"VITAL TEA LEAF","509 GRANT AVE ","San Francisco","CA","94108","37.791674","-122.405784","+14159819322"
62308,"SAM'S DINER","1220 MARKET STREET","San Francisco","CA","94102","37.778497","-122.415146","+14156268590"
62330,"SOCIAL KITCHEN & BREWERY","1326 09TH AVE ","San Francisco","CA","94122","37.758941","-122.48591","+14156810330"
62334,"PROSPECT","318 SPEAR ST 1A, 1B","San Francisco","CA","94105","37.789805","-122.390736","+14155437767"
62357,"MARISCOS FRESCOS ESTILO MASATLAN","975 BAYSHORE BLVD.  ","San Francisco","CA","94124","37.732156","-122.404191","+14156030936"
62358,"SUPER DUPER","2304 MARKET ST ","San Francisco","CA","94114","37.763884","-122.433688","+14155588123"
62362,"CAFE PELLEGRINI","659 COLUMBUS AVE ","San Francisco","CA","94133","37.800851","-122.411062","+14156245592"
62419,"INNER FOG","555 IRVING ST  #1","San Francisco","CA","94122","37.764124","-122.463878","+14157221688"
62435,"CHURCH KEY","1402 GRANT AVE ","San Francisco","CA","94133","37.799958","-122.407417","+14159631713"
62443,"CABLE CAR CITY PUB & CAFE","1 HALLIDIE PLAZA  ","San Francisco","CA","94102","37.783658","-122.408568","+14153987600"
62445,"BISTRO 10 UN","10 UNITED NATIONS PLAZA, 6TH FLOOR  6TH FLOOR","San Francisco","CA","94102","37.780435","-122.413496","+14152764001"
62462,"GATEWAY CROISSANTS","390 GOLDEN GATE AVE ","San Francisco","CA","94102","37.781518","-122.416982","+14157490202"
62487,"HEIRLOOM CAFE","2500 FOLSOM ST ","San Francisco","CA","94110","37.757117","-122.414545","+14153504448"
62521,"ISA RESTAURANT","3324 STEINER ST ","San Francisco","CA","94123","37.800057","-122.437736","+14155679588"
62526,"JAPANESE TEA GARDEN ""TEA HOUSE""","75 HAGIWARA TEA GARDEN DR. GOLDEN GATE PARK  ","San Francisco","CA","94118","37.778382","-122.462787","+14156663232"
62532,"PICA PICA","401 VALENCIA ST ","San Francisco","CA","94103","37.766394","-122.421986","+14155150633"
62548,"ESTRELLA TAQUERIA","533 HAIGHT ST ","San Francisco","CA","94117","37.772013","-122.431047","+14152641089"
62550,"ANZU RESTAURANT","222 MASON ST, 2ND FLOOR","San Francisco","CA","94102","37.785648","-122.409497","+14153941111"
62551,"HOTEL NIKKO-SAN FRANCISCO - HARMONY ROOM","222 MASON ST,  B1ST FLOOR","San Francisco","CA","94102","37.785648","-122.409497","+14153941111"
62552,"HOTEL NIKKO SF - BANQUET PREP/SERVICE ROOM","222 MASON ST, 3RD FLOOR","San Francisco","CA","94102","37.785648","-122.409497","+14153941111"
62560,"TASTY COFFEE","1818 SAN JOSE AVENUE","San Francisco","CA","94112","37.728688","-122.440358","+14155858853"
62561,"CHILE PIES & ICE CREAM","601 BAKER ST ","San Francisco","CA","94117","37.776594","-122.441555","+14156149411"
62572,"FALLETTI FOODS","308 BRODERICK ST ","San Francisco","CA","94117","37.773348","-122.439147","+14156264400"
62573,"GUZMAN'S PRODUCE MARKET, INC.","5229 MISSION ST ","San Francisco","CA","94112","37.71514","-122.441997","+14155854092"
62578,"NEW CHEF HUNG'S RESTAURANT","823 CLAY ST ","San Francisco","CA","94108","37.794193","-122.406677","+14153986883"
62597,"J J FISH & CHICKEN","5100 03RD ST ","San Francisco","CA","94124","37.732443","-122.391682","+14152982956"
62632,"LIVE SUSHI BISTRO","1 GILBERT ST","San Francisco","CA","94103","37.774759","-122.404133","+14158102938"
62658,"THE HUMMUS GUY","3251 20TH AVE.  ","San Francisco","CA","94132",,,"+14158555392"
62674,"CHIPOTLE MEXICAN GRILL #1230","232 O'FARRELL ST ","San Francisco","CA","94102","37.786387","-122.408605","+14152225994"
62688,"AUNTIE APRIL'S","4618 03RD ST ","San Francisco","CA","94124","37.736277","-122.390334","+14156434983"
62701,"WAYFARE TAVERN","558 SACRAMENTO ST ","San Francisco","CA","94111","37.793907","-122.402304","+14152516062"
62702,"COMSTOCK SALOON","155 COLUMBUS AVE.","San Francisco","CA","94133","37.79668","-122.40498","+14156170071"
62708,"H20 CAFE","1330 POLK ST ","San Francisco","CA","94109","37.789288","-122.420387","+14159296880"
62710,"SAM'S CHOWDER MOBILE"," GOLDEN GATE PARK  ","San Francisco","CA",,"37.777122","-122.419639","+14157120245"
62717,"METRO CAFFE","247 FILLMORE ST ","San Francisco","CA","94117","37.771771","-122.430445","+14156219536"
62730,"MONROE","473 BROADWAY ST ","San Francisco","CA","94133","37.798054","-122.405017","+14158349383"
62732,"MORNINGSTAR BOARDING CARE HOME","658 SHOTWELL ST","San Francisco","CA","94110","37.75791","-122.415761","+14152851368"
62735,"CHINA EXPRESS DELI","2732 MISSION ST","San Francisco","CA","94110","37.7533","-122.41863","+14158213375"
62739,"TORTAS LOS PICUDOS","2969 24TH ST ","San Francisco","CA","94110","37.752653","-122.411359","+14158244199"
62744,"THE BLUE FIG","990 VALENCIA ST ","San Francisco","CA","94110","37.757177","-122.421154","+14154382408"
62746,"GREEN BAMBOO","1240 NORIEGA ST ","San Francisco","CA","94122","37.754249","-122.477086","+14153621688"
62765,"GREAT INDIA RESTAURANT","6127 GEARY BLVD ","San Francisco","CA","94121","37.779984","-122.485229","+14157514433"
62767,"LINCOLN WAY SHELL","601 LINCOLN WAY","San Francisco","CA","94122","37.766003","-122.464538","+14155046692"
62768,"19TH AVE SHELL","1200 19TH AVE ","San Francisco","CA","94122","37.765421","-122.477256","+14156612276"
62769,"LOVING HUT VEGAN CUISINE","845 MARKET ST FE12","San Francisco","CA","94103","37.784848","-122.406892","+14159753888"
62771,"DINOSAURS","2275 MARKET ST UNIT H","San Francisco","CA","94114","37.764697","-122.432322","+14156786430"
62775,"LOMBARD SHELL","1800 LOMBARD ST ","San Francisco","CA","94123","37.800468","-122.431434","+14153468063"
62779,"SF THIRD STREET SHELL","551 03RD ST ","San Francisco","CA","94107","37.780739","-122.395015","+14153640883"
62780,"POTRERO SHELL","2890 03RD ST ","San Francisco","CA","94107","37.752974","-122.38796","+14153640883"
62784,"MISSION SHELL","3550 MISSION ST ","San Francisco","CA","94110","37.740018","-122.423518","+14153640883"
62785,"HARRISON SHELL","1201 HARRISON ST","San Francisco","CA","94103","37.773568","-122.408712","+14153640883"
62797,"BHL","2 EMBARCADERO CENTER  STREET LEVEL","San Francisco","CA",,"37.795203","-122.398544","+14152480011"
62814,"HOT SPUD","2640 MASON ST ","San Francisco","CA","94133","37.807888","-122.414027","+14158676191"
62816,"BERNAL HEIGHTS NEIGHBORHOOD CENTER","4468 MISSION ST ","San Francisco","CA","94110","37.72619","-122.433725","+14153349919"
62824,"RANCHO GRANDE TAQUERIA","855 DIVISADERO ST ","San Francisco","CA","94117","37.777573","-122.438343","+14156738226"
62853,"CAFE ZITOUNA","1201 SUTTER ST ","San Francisco","CA","94109","37.787703","-122.420327","+14156732622"
62889,"BENU","22 HAWTHORNE ST ","San Francisco","CA","94105","37.785608","-122.399069","+14156854860"
62896,"SPICE KIT","405 HOWARD ST SUITE 130","San Francisco","CA","94105","37.789057","-122.395322","+14152185387"
62900,"CURBSIDE CAFE","2417 CALIFORNIA ST ","San Francisco","CA","94115","37.788822","-122.434116","+14159299030"
62913,"NUBI YOGURT","2300 16TH ST SUITE #215","San Francisco","CA","94103","37.765708","-122.409002","+14152419888"
62921,"KA'FE 99 SQFT","3150 18TH ST #114","San Francisco","CA","94110","37.762178","-122.414183","+14157305833"
62939,"HOOKER'S SWEET TREATS","442 HYDE ST","San Francisco","CA","94109","37.784869","-122.416078","+14152050376"
62943,"IRVING PIZZA","928 GEARY ST","San Francisco","CA","94109","37.786068","-122.418644","+14153687320"
62990,"INTERNATIONAL SCHOOL OF PIZZA, INC.","1556 STOCKTON ST","San Francisco","CA","94133","37.800218","-122.409096","+14158359888"
63000,"THE LITTLE CHIHUAHUA MEXICAN","4123 24TH ST ","San Francisco","CA","94114","37.751243","-122.434619","+14156484157"
63016,"SPIN CITY COFFEE BAR","1299 SANCHEZ ST","San Francisco","CA","94114","37.748474","-122.429286","+14157246664"
63047,"ROAM ARTISAN BURGERS","1785 UNION ST ","San Francisco","CA","94123","37.797954","-122.428477","+14154184247"
63049,"NOODLE CITY","1165 POWELL ST","San Francisco","CA","94108","37.795534","-122.409893","+14159891123"
63076,"PERRY'S AT THE SF DESIGN CENTER","101 HENRY ADAMS ST ","San Francisco","CA","94103","37.767554","-122.403756","+14155525697"
63077,"AROMA TEA SHOP","845 WASHINGTON ST ","San Francisco","CA","94108","37.795033","-122.407368","+14153626588"
63079,"G. L. ALFIERI, LLC","1 FERRY BUILDING  ","San Francisco","CA","94111","37.795225","-122.39377","+14155313448"
63082,"THE BRICK YARD","1787 UNION ST ","San Francisco","CA","94123","37.797933","-122.428627","+14156797676"
63084,"NEW LIEN HING","400 CLEMENT ST ","San Francisco","CA","94118","37.783008","-122.463562","+14153860700"
63091,"MAYA WATERS","TREASURE ISLAND  888 AVENUE H","San Francisco","CA","94130",,,"+14156137162"
63095,"AFC SUSHI @ SAFEWAY 1711","15 MARINA BLVD ","San Francisco","CA","94123","37.805073","-122.433106","+14155684946"
63112,"SUSHI RAW #4","901 TARAVAL","San Francisco","CA","94116","37.742993","-122.475859","+14158120510"
63119,"OAKSIDE CAFE","1195 OAK ST ","San Francisco","CA","94117","37.772904","-122.438926","+14154371985"
63121,"SODINI'S RESTAURANT","510 GREEN ST ","San Francisco","CA","94133","37.799697","-122.407614","+14152910499"
63124,"MARENGO ON UNION","1980 UNION ST UPPER STREET LEVEL","San Francisco","CA","94123","37.797578","-122.431883","+14154412575"
63136,"SODEXO AT PG & E ENERGY CENTER","851 HOWARD ST ","San Francisco","CA","94103","37.782336","-122.403788","+14159730478"
63150,"LOCAL DINER","1244 MARKET ST ","San Francisco","CA","94102","37.778343","-122.415348","+14152520247"
63156,"TAKARA SUSHI S.F.","4243 18TH ST ","San Francisco","CA","94114","37.760733","-122.436848","+14158286666"
63169,"GRAND COFFEE","2663 MISSION ST ","San Francisco","CA","94110","37.754383","-122.418616","+14152061238"
63191,"ALEXANDER'S STEAKHOUSE","448 BRANNAN ST ","San Francisco","CA","94107","37.779153","-122.395569","+14154462222"
63210,"LET'S BE FRANK"," JUSTIN HERMAN PLAZA  ","San Francisco","CA",,"37.777122","-122.419639","+14156211064"
63248,"LIL'DARLINGS","312 COLUMBUS AVE ","San Francisco","CA","94133","37.798065","-122.406855","+14154334020"
63256,"VIVA GOA INDIAN CUISINE","2420 LOMBARD ST ","San Francisco","CA","94123","37.799188","-122.441423","+14156949014"
63258,"GREENHOUSE CAFE","329 WEST PORTAL AVE ","San Francisco","CA","94127","37.737539","-122.469495","+14154255018"
63265,"SUN MAXIM'S BAKERY","2034 IRVING ST ","San Francisco","CA","94122","37.763468","-122.479851","+14156614623"
63280,"GOOD LUCK MARKET","1215 TARAVAL ST","San Francisco","CA","94116","37.742863","-122.479259","+14153142077"
63284,"ML TOWERS SENIOR PRODUCE MARKET","1031 FRANKLIN ST ","San Francisco","CA","94109","37.784087","-122.422799","+14159567398"
63286,"EL PARAISO","1198 TREAT AVE","San Francisco","CA","94110",,,"+14158242535"
63287,"INDIAN OVEN","233 FILLMORE ST ","San Francisco","CA","94117","37.771682","-122.430427","+14156261628"
63297,"DRIP COFFEE","450 STANYAN ST ","San Francisco","CA","94117","37.773657","-122.454417",""
63303,"MY FATHER'S KITCHEN LLC","1655 DIVISADERO ST ","San Francisco","CA","94115","37.785013","-122.439844","+14158292610"
63304,"PLOW","1299 18TH ST ","San Francisco","CA","94107","37.762588","-122.395534","+14156087660"
63404,"COMMONWEALTH","2224 MISSION ST ","San Francisco","CA","94110","37.761337","-122.419355","+14153551500"
63406,"BAKER STREET BISTRO","2953 BAKER ST ","San Francisco","CA","94123","37.798172","-122.445962","+14159311475"
63413,"MYMY","1500 CALIFORNIA ST ","San Francisco","CA","94109","37.790798","-122.419214","+14158007466"
63429,"YAKINIQ","1640 POST ST 2ND FLOOR","San Francisco","CA","94115","37.785738","-122.428824","+14152657212"
63447,"J.T. RESTAURANT/CATERING","953 MISSION ST 100","San Francisco","CA","94103","37.781843","-122.407517","+14155715108"
63488,"THE SALAD PLACE","400 LONDON ST ","San Francisco","CA","94112","37.722649","-122.435305","+14155842805"
63489,"FERRY BUILDING COMMISSARY","1 FERRY BUILDING  #8A","San Francisco","CA","94111","37.795225","-122.39377","+14159838000"
63493,"THE GOLDEN WEST","8 TRINITY PL ","San Francisco","CA","94104","37.790053","-122.402586","+14152710896"
63494,"TOKYO SNACKS","865 MARKET ST ","San Francisco","CA","94103",,,"+14158727711"
63503,"MASON STREET DELI AND MARKET","39 MASON","San Francisco","CA","94102","37.784094","-122.409274","+14156234312"
63554,"KIN KHAO THAI EATERY","55 CYRIL MAGNIN ST ","San Francisco","CA","94102","37.784965","-122.408614","+14152053634"
63576,"ANGKOR BOREI RESTAURANT","3471 MISSION ST ","San Francisco","CA","94110","37.741333","-122.422603","+14155508417"
63597,"ZERO ZERO","826 FOLSOM ST ","San Francisco","CA","94107","37.781494","-122.401909","+14153488800"
63601,"TOKYO EXPRESS RESTAURANT","814 MISSION ST ","San Francisco","CA","94103","37.784163","-122.404739","+14152229933"
63602,"BUMZYS COOKIES","1460 FILLMORE ST ","San Francisco","CA","94115","37.782929","-122.432566","+14153463222"
63615,"SAIWAII RAMEN","2240 IRVING ST ","San Francisco","CA","94122","37.763368","-122.482262","+14156657888"
63618,"CONTRABAND COFFEE LLC","1415 LARKIN ST ","San Francisco","CA","94109","37.790933","-122.41914","+14152251520"
63619,"SUBWAY SANDWICHES","77 VAN NESS AVE #100","San Francisco","CA","94102","37.776133","-122.419484","+14159891866"
63624,"SEOUL ON WHEELS"," FORT MASON","San Francisco","CA",,"37.804012","-122.42804","+14153360387"
63646,"SFDH - HARRY DENTON'S STARLIGHT ROOM","450 POWELL ST 21ST FLOOR","San Francisco","CA","94108","37.788782","-122.408439","+14153927755"
63651,"SFDH - EMPLOYEE CAFETERIA","450 POWELL ST BASEMENT","San Francisco","CA","94102","37.788918","-122.408507","+14153927755"
63652,"SFDH - BANQUET MAIN KITCHEN","450 POWELL ST 2ND FLOOR","San Francisco","CA","94102","37.788918","-122.408507","+14153927755"
63653,"SFDH - SCALA'S BISTRO RESTAURANT","450 POWELL ST 1ST FLOOR","San Francisco","CA","94102","37.788918","-122.408507","+14153927755"
63654,"SFDH - SCALA'S BISTRO BAKERY","450 POWELL ST 1ST FLOOR","San Francisco","CA","94102","37.788782","-122.408439","+14153927755"
63713,"SUPERB GARDEN GROCERY","2433 NORIEGA ST","San Francisco","CA","94122","37.753603","-122.489688","+14158233630"
63755,"HANA ZEN SUSHI & YAKITORI BAR"," PIER 39  SPACE M209","San Francisco","CA","94133","37.80824","-122.410189",""
63757,"AJISEN RAMEN","865 MARKET ST #STC-12","San Francisco","CA","94103","37.784317","-122.407563","+14154195719"
63763,"WILD PEPPER","3601 26TH ST ","San Francisco","CA","94110","37.748813","-122.421569","+14156957678"
63773,"IRISH TIMES BAR AND GRILL","500 SACRAMENTO ST ","San Francisco","CA","94111","37.79407","-122.401269","+14153773799"
63776,"UNA PIZZA NAPOLETANA LLC","210 11TH ST ","San Francisco","CA","94103","37.772944","-122.415443","+14155527299"
63780,"TAQUERIA EL BUEN SABOR #2","98 LELAND AVENUE","San Francisco","CA","94134","37.711887","-122.40542","+14155877721"
63804,"BAI THONG THAI CUISINE","298 GOUGH ST ","San Francisco","CA","94102","37.775687","-122.422697",""
63860,"INSTITUTE ON AGING","3575 GEARY BLVD ","San Francisco","CA","94118","37.781233","-122.457669","+14157504111"
63893,"MARINA SUSHI BAR","2020 LOMBARD ST ","San Francisco","CA","94123","37.800028","-122.434864","+14153342767"
63896,"SMOKIN' WAREHOUSE BBQ","1465 CARROLL AVE ","San Francisco","CA","94124","37.723466","-122.390795","+14156488881"
63897,"BOB'S DONUTS AND PASTRIES","1621 POLK ST ","San Francisco","CA","94109","37.791914","-122.420984","+14157763141"
63918,"COTOGNA","490 PACIFIC AVE ","San Francisco","CA","94133","37.797378","-122.403344","+14157758507"
63926,"BAR AGRICOLE LLC","355 11TH ST SUITE 100","San Francisco","CA","94103","37.771204","-122.413131","+14153559400"
63940,"MI PUEBLITO MARKET","2765 MISSION ST ","San Francisco","CA","94110","37.752813","-122.418496","+14156433957"
