"year","place","age","time"
2008,4011,51,5671
2008,4012,40,5672
2008,4013,38,5673
2008,4014,31,5673
2008,4015,27,5674
2008,4016,45,5674
2008,4017,28,5674
2008,4018,47,5675
2008,4019,45,5675
2008,4020,57,5675
2008,4021,30,5675
2008,4022,32,5676
2008,4023,45,5676
2008,4024,37,5676
2008,4025,44,5676
2008,4026,35,5676
2008,4027,36,5677
2008,4028,35,5677
2008,4029,69,5677
2008,4030,29,5677
2008,4031,27,5677
2008,4032,35,5678
2008,4033,40,5678
2008,4034,47,5678
2008,4035,27,5679
2008,4036,39,5679
2008,4037,20,5679
2008,4038,37,5679
2008,4039,27,5679
2008,4040,34,5680
2008,4041,54,5680
2008,4042,32,5681
2008,4043,51,5681
2008,4044,41,5682
2008,4045,31,5683
2008,4046,30,5683
2008,4047,48,5683
2008,4048,28,5683
2008,4049,33,5684
2008,4050,57,5684
2008,4051,56,5684
2008,4052,63,5685
2008,4053,39,5685
2008,4054,38,5685
2008,4055,61,5686
2008,4056,37,5686
2008,4057,33,5687
2008,4058,36,5687
2008,4059,24,5688
2008,4060,50,5689
2008,4061,17,5689
2008,4062,34,5690
2008,4063,55,5690
2008,4064,36,5690
2008,4065,23,5690
2008,4066,44,5690
2008,4067,31,5690
2008,4068,41,5691
2008,4069,37,5691
2008,4070,56,5692
2008,4071,36,5692
2008,4072,25,5692
2008,4073,53,5693
2008,4074,31,5693
2008,4075,61,5693
2008,4076,44,5694
2008,4077,28,5694
2008,4078,57,5694
2008,4079,50,5695
2008,4080,53,5695
2008,4081,44,5695
2008,4082,55,5695
2008,4083,60,5695
2008,4084,12,5696
2008,4085,68,5697
2008,4086,59,5697
2008,4087,27,5698
2008,4088,39,5698
2008,4089,24,5698
2008,4090,44,5698
2008,4091,16,5698
2008,4092,28,5698
2008,4093,32,5699
2008,4094,51,5699
2008,4095,27,5699
2008,4096,32,5700
2008,4097,58,5701
2008,4098,22,5701
2008,4099,32,5702
2008,4100,45,5703
2008,4101,28,5703
2008,4102,54,5704
2008,4103,43,5704
2008,4104,38,5705
2008,4105,45,5706
2008,4106,31,5706
2008,4107,39,5707
2008,4108,24,5707
2008,4109,32,5707
2008,4110,44,5708
2008,4111,47,5708
2008,4112,43,5708
2008,4113,56,5709
2008,4114,45,5709
2008,4115,28,5709
2008,4116,30,5710
2008,4117,54,5710
2008,4118,32,5710
2008,4119,34,5710
2008,4120,31,5710
2008,4121,28,5711
2008,4122,37,5713
2008,4123,26,5714
2008,4124,46,5714
2008,4125,28,5714
2008,4126,32,5715
2008,4127,48,5715
2008,4128,24,5716
2008,4129,45,5716
2008,4130,40,5716
2008,4131,37,5717
2008,4132,43,5718
2008,4133,25,5719
2008,4134,29,5719
2008,4135,60,5720
2008,4136,50,5721
2008,4137,33,5721
2008,4138,29,5721
2008,4139,50,5721
2008,4140,37,5722
2008,4141,41,5722
2008,4142,24,5723
2008,4143,65,5725
2008,4144,36,5726
2008,4145,24,5726
2008,4146,26,5727
2008,4147,66,5727
2008,4148,25,5728
2008,4149,32,5730
2008,4150,38,5730
2008,4151,51,5731
2008,4152,40,5731
2008,4153,55,5731
2008,4154,30,5731
2008,4155,29,5732
2008,4156,30,5732
2008,4157,28,5732
2008,4158,33,5732
2008,4159,51,5732
2008,4160,32,5732
2008,4161,29,5733
2008,4162,25,5733
2008,4163,48,5734
2008,4164,32,5734
2008,4165,48,5734
2008,4166,30,5735
2008,4167,43,5735
2008,4168,60,5735
2008,4169,34,5736
2008,4170,27,5736
2008,4171,35,5736
2008,4172,32,5737
2008,4173,74,5738
2008,4174,27,5738
2008,4175,57,5740
2008,4176,58,5740
2008,4177,46,5741
2008,4178,25,5741
2008,4179,25,5741
2008,4180,53,5741
2008,4181,27,5741
2008,4182,49,5742
2008,4183,31,5742
2008,4184,43,5742
2008,4185,53,5743
2008,4186,26,5744
2008,4187,53,5744
2008,4188,28,5746
2008,4189,42,5746
2008,4190,47,5747
2008,4191,38,5747
2008,4192,48,5747
2008,4193,36,5748
2008,4194,26,5748
2008,4195,24,5749
2008,4196,30,5749
2008,4197,36,5750
2008,4198,44,5750
2008,4199,39,5750
2008,4200,28,5750
2008,4201,35,5751
2008,4202,63,5751
2008,4203,23,5752
2008,4204,44,5752
2008,4205,69,5752
2008,4206,29,5753
2008,4207,34,5753
2008,4208,33,5754
2008,4209,43,5755
2008,4210,34,5755
2008,4211,57,5756
2008,4212,41,5756
2008,4213,44,5756
2008,4214,14,5757
2008,4215,47,5757
2008,4216,29,5757
2008,4217,27,5757
2008,4218,45,5757
2008,4219,44,5758
2008,4220,45,5759
2008,4221,32,5759
2008,4222,37,5759
2008,4223,42,5760
2008,4224,25,5761
2008,4225,22,5761
2008,4226,43,5761
2008,4227,43,5761
2008,4228,28,5762
2008,4229,26,5762
2008,4230,39,5763
2008,4231,61,5763
2008,4232,48,5763
2008,4233,28,5765
2008,4234,60,5766
2008,4235,31,5766
2008,4236,36,5767
2008,4237,22,5767
2008,4238,33,5767
2008,4239,37,5768
2008,4240,45,5768
2008,4241,58,5769
2008,4242,37,5770
2008,4243,27,5770
2008,4244,30,5770
2008,4245,32,5772
2008,4246,56,5772
2008,4247,31,5773
2008,4248,32,5774
2008,4249,24,5775
2008,4250,16,5775
2008,4251,38,5776
2008,4252,24,5776
2008,4253,26,5777
2008,4254,36,5778
2008,4255,34,5778
2008,4256,59,5778
2008,4257,38,5779
2008,4258,25,5780
2008,4259,36,5780
2008,4260,45,5780
2008,4261,48,5780
2008,4262,55,5780
2008,4263,50,5780
2008,4264,33,5780
2008,4265,54,5783
2008,4266,37,5784
2008,4267,56,5784
2008,4268,32,5785
2008,4269,57,5786
2008,4270,38,5787
2008,4271,60,5787
2008,4272,27,5788
2008,4273,30,5788
2008,4274,36,5788
2008,4275,33,5789
2008,4276,50,5789
2008,4277,54,5789
2008,4278,58,5790
2008,4279,60,5791
2008,4280,43,5791
2008,4281,32,5791
2008,4282,51,5792
2008,4283,25,5792
2008,4284,29,5792
2008,4285,28,5792
2008,4286,28,5793
2008,4287,31,5793
2008,4288,35,5793
2008,4289,27,5794
2008,4290,42,5796
2008,4291,22,5796
2008,4292,27,5797
2008,4293,28,5798
2008,4294,76,5798
2008,4295,29,5799
2008,4296,43,5800
2008,4297,28,5800
2008,4298,28,5800
2008,4299,31,5800
2008,4300,38,5801
2008,4301,41,5801
2008,4302,27,5802
2008,4303,38,5803
2008,4304,35,5803
2008,4305,33,5803
2008,4306,33,5803
2008,4307,26,5804
2008,4308,30,5804
2008,4309,31,5805
2008,4310,42,5806
2008,4311,54,5807
2008,4312,37,5808
2008,4313,47,5808
2008,4314,66,5809
2008,4315,37,5809
2008,4316,39,5811
2008,4317,38,5811
2008,4318,25,5812
2008,4319,30,5812
2008,4320,27,5812
2008,4321,32,5813
2008,4322,25,5815
2008,4323,27,5815
2008,4324,45,5816
2008,4325,48,5816
2008,4326,53,5816
2008,4327,40,5816
2008,4328,41,5816
2008,4329,33,5817
2008,4330,37,5817
2008,4331,33,5817
2008,4332,43,5817
2008,4333,54,5817
2008,4334,26,5817
2008,4335,54,5817
2008,4336,25,5818
2008,4337,45,5818
2008,4338,37,5819
2008,4339,27,5819
2008,4340,53,5820
2008,4341,41,5820
2008,4342,30,5820
2008,4343,30,5820
2008,4344,53,5821
2008,4345,30,5821
2008,4346,30,5822
2008,4347,33,5822
2008,4348,53,5822
2008,4349,38,5823
2008,4350,25,5823
2008,4351,40,5824
2008,4352,33,5824
2008,4353,32,5824
2008,4354,31,5824
2008,4355,56,5825
2008,4356,27,5826
2008,4357,53,5827
2008,4358,52,5827
2008,4359,33,5827
2008,4360,26,5828
2008,4361,37,5830
2008,4362,35,5830
2008,4363,46,5830
2008,4364,49,5830
2008,4365,35,5830
2008,4366,24,5831
2008,4367,49,5832
2008,4368,33,5832
2008,4369,37,5832
2008,4370,45,5833
2008,4371,32,5833
2008,4372,30,5833
2008,4373,39,5833
2008,4374,42,5834
2008,4375,45,5834
2008,4376,26,5838
2008,4377,59,5838
2008,4378,61,5839
2008,4379,39,5839
2008,4380,27,5839
2008,4381,27,5840
2008,4382,39,5840
2008,4383,20,5840
2008,4384,54,5842
2008,4385,38,5842
2008,4386,29,5842
2008,4387,40,5843
2008,4388,30,5843
2008,4389,23,5844
2008,4390,56,5844
2008,4391,27,5846
2008,4392,17,5846
2008,4393,56,5846
2008,4394,27,5846
2008,4395,36,5847
2008,4396,52,5848
2008,4397,60,5848
2008,4398,42,5848
2008,4399,38,5848
2008,4400,31,5849
2008,4401,25,5849
2008,4402,67,5849
2008,4403,34,5849
2008,4404,32,5850
2008,4405,47,5850
2008,4406,45,5851
2008,4407,31,5853
2008,4408,53,5853
2008,4409,67,5853
2008,4410,40,5853
2008,4411,38,5854
2008,4412,40,5855
2008,4413,26,5855
2008,4414,47,5855
2008,4415,25,5856
2008,4416,24,5856
2008,4417,35,5856
2008,4418,24,5857
2008,4419,48,5857
2008,4420,54,5858
2008,4421,52,5858
2008,4422,40,5858
2008,4423,30,5859
2008,4424,47,5859
2008,4425,43,5860
2008,4426,39,5861
2008,4427,37,5862
2008,4428,27,5862
2008,4429,38,5862
2008,4430,28,5862
2008,4431,29,5863
2008,4432,32,5863
2008,4433,48,5863
2008,4434,27,5864
2008,4435,26,5864
2008,4436,38,5864
2008,4437,43,5865
2008,4438,54,5865
2008,4439,33,5865
2008,4440,24,5865
2008,4441,31,5866
2008,4442,27,5866
2008,4443,29,5866
2008,4444,34,5867
2008,4445,27,5867
2008,4446,29,5867
2008,4447,41,5867
2008,4448,22,5869
2008,4449,50,5869
2008,4450,55,5869
2008,4451,61,5869
2008,4452,32,5870
2008,4453,36,5870
2008,4454,55,5870
2008,4455,27,5870
2008,4456,40,5870
2008,4457,51,5871
2008,4458,29,5872
2008,4459,24,5873
2008,4460,64,5874
2008,4461,62,5874
2008,4462,44,5875
2008,4463,33,5876
2008,4464,35,5877
2008,4465,41,5877
2008,4466,30,5878
2008,4467,40,5878
2008,4468,39,5878
2008,4469,49,5879
2008,4470,28,5879
2008,4471,56,5880
2008,4472,36,5881
2008,4473,38,5881
2008,4474,24,5881
2008,4475,24,5881
2008,4476,55,5883
2008,4477,52,5883
2008,4478,25,5884
2008,4479,56,5884
2008,4480,34,5885
2008,4481,24,5885
2008,4482,23,5885
2008,4483,38,5886
2008,4484,43,5886
2008,4485,30,5886
2008,4486,35,5886
2008,4487,54,5886
2008,4488,50,5886
2008,4489,53,5888
2008,4490,27,5889
2008,4491,29,5891
2008,4492,44,5892
2008,4493,29,5892
2008,4494,22,5892
2008,4495,33,5892
2008,4496,34,5893
2008,4497,38,5893
2008,4498,27,5894
2008,4499,58,5894
2008,4500,34,5895
2008,4501,58,5895
2008,4502,56,5895
2008,4503,48,5896
2008,4504,33,5897
2008,4505,25,5897
2008,4506,37,5898
2008,4507,34,5898
2008,4508,40,5898
2008,4509,34,5898
2008,4510,42,5898
2008,4511,43,5898
2008,4512,33,5899
2008,4513,30,5900
2008,4514,45,5900
2008,4515,25,5900
2008,4516,51,5900
2008,4517,44,5901
2008,4518,27,5902
2008,4519,53,5903
2008,4520,30,5904
2008,4521,31,5904
2008,4522,31,5904
2008,4523,39,5908
2008,4524,36,5908
2008,4525,25,5908
2008,4526,39,5910
2008,4527,44,5913
2008,4528,31,5913
2008,4529,27,5913
2008,4530,28,5913
2008,4531,38,5914
2008,4532,49,5914
2008,4533,48,5915
2008,4534,61,5915
2008,4535,41,5915
2008,4536,36,5916
2008,4537,46,5916
2008,4538,58,5916
2008,4539,31,5917
2008,4540,38,5917
2008,4541,47,5917
2008,4542,30,5917
2008,4543,37,5918
2008,4544,54,5918
2008,4545,34,5918
2008,4546,45,5919
2008,4547,28,5919
2008,4548,25,5922
2008,4549,52,5922
2008,4550,34,5922
2008,4551,39,5923
2008,4552,22,5923
2008,4553,53,5924
2008,4554,30,5924
2008,4555,46,5924
2008,4556,38,5924
2008,4557,34,5926
2008,4558,24,5926
2008,4559,49,5926
2008,4560,38,5926
2008,4561,14,5926
2008,4562,41,5927
2008,4563,51,5927
2008,4564,43,5927
2008,4565,58,5927
2008,4566,25,5928
2008,4567,53,5929
2008,4568,28,5929
2008,4569,35,5930
2008,4570,28,5930
2008,4571,29,5931
2008,4572,27,5931
2008,4573,52,5932
2008,4574,41,5933
2008,4575,33,5933
2008,4576,36,5933
2008,4577,46,5934
2008,4578,38,5935
2008,4579,36,5935
2008,4580,62,5936
2008,4581,50,5936
2008,4582,37,5936
2008,4583,24,5937
2008,4584,44,5937
2008,4585,41,5938
2008,4586,27,5938
2008,4587,60,5939
2008,4588,27,5940
2008,4589,27,5940
2008,4590,26,5941
2008,4591,51,5941
2008,4592,31,5941
2008,4593,28,5941
2008,4594,35,5942
2008,4595,30,5942
2008,4596,30,5942
2008,4597,26,5943
2008,4598,32,5945
2008,4599,26,5945
2008,4600,24,5945
2008,4601,61,5946
2008,4602,57,5948
2008,4603,36,5949
2008,4604,37,5949
2008,4605,55,5951
2008,4606,53,5951
2008,4607,35,5952
2008,4608,26,5953
2008,4609,31,5953
2008,4610,51,5953
2008,4611,37,5954
2008,4612,32,5955
2008,4613,42,5955
2008,4614,33,5955
2008,4615,26,5957
2008,4616,22,5958
2008,4617,34,5958
2008,4618,60,5959
2008,4619,31,5959
2008,4620,31,5961
2008,4621,48,5961
2008,4622,26,5962
2008,4623,39,5962
2008,4624,30,5963
2008,4625,44,5963
2008,4626,34,5963
2008,4627,27,5963
2008,4628,34,5964
2008,4629,27,5964
2008,4630,50,5964
2008,4631,29,5965
2008,4632,41,5965
2008,4633,64,5965
2008,4634,29,5965
2008,4635,37,5966
2008,4636,25,5966
2008,4637,29,5966
2008,4638,47,5966
2008,4639,36,5966
2008,4640,38,5966
2008,4641,46,5966
2008,4642,32,5966
2008,4643,58,5966
2008,4644,23,5967
2008,4645,50,5968
2008,4646,35,5968
2008,4647,39,5969
2008,4648,33,5971
2008,4649,38,5971
2008,4650,57,5974
2008,4651,39,5975
2008,4652,52,5975
2008,4653,39,5976
2008,4654,35,5976
2008,4655,42,5977
2008,4656,30,5977
2008,4657,34,5977
2008,4658,28,5978
2008,4659,22,5980
2008,4660,54,5980
2008,4661,35,5980
2008,4662,42,5982
2008,4663,40,5983
2008,4664,51,5986
2008,4665,59,5986
2008,4666,30,5986
2008,4667,35,5986
2008,4668,37,5988
2008,4669,27,5988
2008,4670,35,5990
2008,4671,39,5991
2008,4672,33,5992
2008,4673,42,5993
2008,4674,47,5993
2008,4675,41,5995
2008,4676,30,5996
2008,4677,45,5997
2008,4678,29,5999
2008,4679,53,6000
2008,4680,31,6000
2008,4681,27,6000
2008,4682,34,6001
2008,4683,29,6001
2008,4684,36,6001
2008,4685,30,6001
2008,4686,37,6001
2008,4687,26,6003
2008,4688,39,6004
2008,4689,34,6006
2008,4690,31,6007
2008,4691,33,6007
2008,4692,28,6008
2008,4693,35,6008
2008,4694,27,6009
2008,4695,47,6009
2008,4696,50,6011
2008,4697,31,6011
2008,4698,56,6011
2008,4699,29,6011
2008,4700,25,6013
2008,4701,39,6013
2008,4702,58,6014
2008,4703,31,6015
2008,4704,37,6015
2008,4705,33,6015
2008,4706,33,6015
2008,4707,33,6016
2008,4708,51,6018
2008,4709,40,6019
2008,4710,29,6020
2008,4711,51,6021
2008,4712,35,6021
2008,4713,58,6021
2008,4714,39,6022
2008,4715,42,6023
2008,4716,52,6024
2008,4717,40,6025
2008,4718,39,6026
2008,4719,47,6026
2008,4720,43,6030
2008,4721,43,6030
2008,4722,40,6030
2008,4723,32,6031
2008,4724,35,6033
2008,4725,38,6034
2008,4726,51,6035
2008,4727,26,6036
2008,4728,40,6036
2008,4729,51,6036
2008,4730,60,6037
2008,4731,28,6037
2008,4732,28,6037
2008,4733,39,6038
2008,4734,38,6039
2008,4735,48,6039
2008,4736,27,6041
2008,4737,32,6041
2008,4738,50,6041
2008,4739,48,6041
2008,4740,53,6041
2008,4741,35,6043
2008,4742,57,6044
2008,4743,34,6045
2008,4744,39,6045
2008,4745,26,6046
2008,4746,26,6048
2008,4747,63,6048
2008,4748,41,6048
2008,4749,33,6048
2008,4750,58,6048
2008,4751,36,6050
2008,4752,69,6051
2008,4753,26,6051
2008,4754,24,6053
2008,4755,41,6054
2008,4756,57,6054
2008,4757,38,6055
2008,4758,39,6055
2008,4759,37,6056
2008,4760,36,6056
2008,4761,38,6056
2008,4762,40,6056
2008,4763,25,6057
2008,4764,52,6057
2008,4765,52,6060
2008,4766,23,6060
2008,4767,25,6061
2008,4768,37,6061
2008,4769,27,6061
2008,4770,31,6062
2008,4771,20,6063
2008,4772,56,6065
2008,4773,27,6066
2008,4774,26,6066
2008,4775,21,6066
2008,4776,45,6070
2008,4777,43,6070
2008,4778,27,6071
2008,4779,36,6071
2008,4780,34,6072
2008,4781,61,6072
2008,4782,28,6073
2008,4783,26,6074
2008,4784,40,6074
2008,4785,41,6075
2008,4786,58,6075
2008,4787,38,6075
2008,4788,44,6076
2008,4789,38,6076
2008,4790,35,6076
2008,4791,42,6076
2008,4792,41,6076
2008,4793,38,6078
2008,4794,31,6079
2008,4795,35,6079
2008,4796,41,6080
2008,4797,50,6081
2008,4798,38,6082
2008,4799,39,6084
2008,4800,51,6086
2008,4801,59,6086
2008,4802,24,6087
2008,4803,56,6088
2008,4804,27,6088
2008,4805,46,6089
2008,4806,41,6089
2008,4807,29,6090
2008,4808,35,6092
2008,4809,34,6093
2008,4810,26,6094
2008,4811,42,6095
2008,4812,33,6096
2008,4813,25,6097
2008,4814,20,6098
2008,4815,27,6099
2008,4816,27,6099
2008,4817,58,6099
2008,4818,27,6100
2008,4819,29,6100
2008,4820,67,6100
2008,4821,32,6100
2008,4822,33,6101
2008,4823,56,6101
2008,4824,33,6101
2008,4825,26,6101
2008,4826,60,6102
2008,4827,25,6102
2008,4828,62,6103
2008,4829,42,6103
2008,4830,30,6104
2008,4831,30,6104
2008,4832,33,6105
2008,4833,48,6105
2008,4834,33,6105
2008,4835,45,6105
2008,4836,32,6106
2008,4837,60,6106
2008,4838,40,6107
2008,4839,44,6107
2008,4840,31,6108
2008,4841,31,6108
2008,4842,31,6110
2008,4843,25,6111
2008,4844,30,6112
2008,4845,30,6112
2008,4846,54,6112
2008,4847,32,6112
2008,4848,29,6113
2008,4849,46,6113
2008,4850,42,6113
2008,4851,50,6114
2008,4852,27,6114
2008,4853,28,6115
2008,4854,40,6115
2008,4855,42,6116
2008,4856,27,6116
2008,4857,27,6117
2008,4858,55,6119
2008,4859,29,6119
2008,4860,36,6120
2008,4861,40,6120
2008,4862,30,6121
2008,4863,54,6122
2008,4864,66,6122
2008,4865,43,6122
2008,4866,41,6122
2008,4867,28,6123
2008,4868,32,6124
2008,4869,34,6124
2008,4870,56,6124
2008,4871,30,6124
2008,4872,27,6125
2008,4873,28,6126
2008,4874,26,6126
2008,4875,40,6128
2008,4876,56,6128
2008,4877,35,6129
2008,4878,55,6129
2008,4879,29,6129
2008,4880,27,6130
2008,4881,35,6131
2008,4882,41,6131
2008,4883,37,6131
2008,4884,34,6131
2008,4885,40,6131
2008,4886,28,6131
2008,4887,56,6133
2008,4888,27,6133
2008,4889,42,6133
2008,4890,60,6133
2008,4891,33,6133
2008,4892,34,6135
2008,4893,49,6135
2008,4894,41,6136
2008,4895,29,6136
2008,4896,38,6137
2008,4897,36,6137
2008,4898,34,6137
2008,4899,28,6137
2008,4900,33,6137
2008,4901,37,6138
2008,4902,29,6139
2008,4903,35,6140
2008,4904,61,6140
2008,4905,35,6142
2008,4906,33,6142
2008,4907,35,6143
2008,4908,63,6143
2008,4909,56,6143
2008,4910,43,6143
2008,4911,20,6144
2008,4912,39,6145
2008,4913,24,6145
2008,4914,25,6145
2008,4915,30,6145
2008,4916,41,6146
2008,4917,37,6146
2008,4918,58,6146
2008,4919,25,6147
2008,4920,36,6147
2008,4921,53,6147
2008,4922,23,6149
2008,4923,29,6149
2008,4924,45,6149
2008,4925,34,6149
2008,4926,61,6150
2008,4927,31,6150
2008,4928,74,6151
2008,4929,54,6151
2008,4930,62,6152
2008,4931,30,6154
2008,4932,46,6154
2008,4933,38,6155
2008,4934,49,6155
2008,4935,46,6156
2008,4936,33,6156
2008,4937,34,6157
2008,4938,45,6157
2008,4939,29,6157
2008,4940,35,6158
2008,4941,53,6158
2008,4942,27,6159
2008,4943,37,6159
2008,4944,55,6159
2008,4945,32,6161
2008,4946,59,6161
2008,4947,53,6161
2008,4948,51,6161
2008,4949,36,6161
2008,4950,49,6161
2008,4951,30,6162
2008,4952,26,6163
2008,4953,26,6163
2008,4954,34,6164
2008,4955,66,6164
2008,4956,54,6164
2008,4957,24,6164
2008,4958,28,6165
2008,4959,17,6165
2008,4960,24,6165
2008,4961,42,6166
2008,4962,36,6167
2008,4963,36,6168
2008,4964,38,6168
2008,4965,28,6168
2008,4966,31,6169
2008,4967,33,6170
2008,4968,44,6171
2008,4969,23,6172
2008,4970,42,6172
2008,4971,25,6172
2008,4972,30,6173
2008,4973,34,6173
2008,4974,18,6173
2008,4975,33,6174
2008,4976,52,6174
2008,4977,56,6175
2008,4978,36,6175
2008,4979,29,6175
2008,4980,27,6176
2008,4981,54,6176
2008,4982,27,6176
2008,4983,30,6177
2008,4984,46,6177
2008,4985,24,6178
2008,4986,44,6179
2008,4987,35,6180
2008,4988,36,6181
2008,4989,30,6182
2008,4990,34,6182
2008,4991,48,6182
2008,4992,28,6184
2008,4993,48,6185
2008,4994,29,6185
2008,4995,26,6185
2008,4996,26,6185
2008,4997,48,6188
2008,4998,60,6188
2008,4999,45,6188
2008,5000,51,6189
2008,5001,46,6189
2008,5002,34,6189
2008,5003,39,6190
2008,5004,65,6190
2008,5005,26,6192
2008,5006,29,6192
2008,5007,33,6194
2008,5008,27,6195
2008,5009,28,6196
2008,5010,37,6196
2008,5011,29,6199
2008,5012,25,6199
2008,5013,26,6199
2008,5014,62,6199
2008,5015,29,6201
2008,5016,58,6202
2008,5017,32,6203
2008,5018,44,6204
2008,5019,39,6204
2008,5020,42,6205
2008,5021,34,6205
2008,5022,27,6206
2008,5023,50,6206
2008,5024,37,6206
2008,5025,43,6207
2008,5026,48,6207
2008,5027,67,6207
2008,5028,55,6209
2008,5029,34,6210
2008,5030,32,6210
2008,5031,54,6212
2008,5032,56,6213
2008,5033,26,6214
2008,5034,55,6218
2008,5035,50,6219
2008,5036,54,6220
2008,5037,39,6220
2008,5038,35,6221
2008,5039,58,6222
2008,5040,58,6223
2008,5041,31,6223
2008,5042,26,6225
2008,5043,41,6225
2008,5044,26,6228
2008,5045,44,6228
2008,5046,42,6228
2008,5047,52,6229
2008,5048,36,6230
2008,5049,36,6233
2008,5050,29,6234
2008,5051,31,6235
2008,5052,38,6235
2008,5053,53,6235
2008,5054,32,6237
2008,5055,48,6240
2008,5056,36,6241
2008,5057,53,6242
2008,5058,35,6243
2008,5059,36,6244
2008,5060,44,6244
2008,5061,61,6245
2008,5062,31,6245
2008,5063,44,6246
2008,5064,55,6246
2008,5065,37,6248
2008,5066,36,6250
2008,5067,23,6251
2008,5068,38,6251
2008,5069,52,6254
2008,5070,23,6255
2008,5071,39,6255
2008,5072,35,6257
2008,5073,62,6257
2008,5074,37,6260
2008,5075,25,6260
2008,5076,53,6261
2008,5077,26,6262
2008,5078,32,6262
2008,5079,36,6262
2008,5080,27,6262
2008,5081,66,6263
2008,5082,24,6265
2008,5083,24,6266
2008,5084,45,6268
2008,5085,31,6269
2008,5086,60,6269
2008,5087,29,6269
2008,5088,27,6270
2008,5089,32,6270
2008,5090,25,6271
2008,5091,59,6271
2008,5092,22,6273
2008,5093,47,6273
2008,5094,30,6273
2008,5095,36,6274
2008,5096,64,6274
2008,5097,29,6274
2008,5098,35,6275
2008,5099,48,6276
2008,5100,57,6277
2008,5101,60,6277
2008,5102,56,6277
2008,5103,40,6277
2008,5104,22,6277
2008,5105,25,6278
2008,5106,58,6278
2008,5107,32,6279
2008,5108,31,6279
2008,5109,49,6280
2008,5110,55,6280
2008,5111,38,6280
2008,5112,31,6280
2008,5113,43,6281
2008,5114,68,6282
2008,5115,43,6283
2008,5116,50,6284
2008,5117,54,6284
2008,5118,40,6284
2008,5119,32,6284
2008,5120,35,6287
2008,5121,49,6289
2008,5122,43,6289
2008,5123,25,6289
2008,5124,33,6290
2008,5125,29,6290
2008,5126,55,6291
2008,5127,44,6291
2008,5128,24,6291
2008,5129,62,6292
2008,5130,33,6293
2008,5131,50,6294
2008,5132,27,6295
2008,5133,42,6295
2008,5134,44,6296
2008,5135,49,6296
2008,5136,53,6297
2008,5137,36,6297
2008,5138,56,6298
2008,5139,36,6298
2008,5140,36,6298
2008,5141,26,6299
2008,5142,27,6299
2008,5143,58,6301
2008,5144,28,6302
2008,5145,34,6304
2008,5146,58,6306
2008,5147,51,6307
2008,5148,41,6309
2008,5149,33,6310
2008,5150,52,6310
2008,5151,30,6310
2008,5152,35,6311
2008,5153,27,6311
2008,5154,55,6311
2008,5155,28,6311
2008,5156,40,6312
2008,5157,24,6314
2008,5158,28,6314
2008,5159,52,6314
2008,5160,33,6315
2008,5161,51,6316
2008,5162,47,6316
2008,5163,36,6317
2008,5164,30,6317
2008,5165,47,6318
2008,5166,61,6319
2008,5167,71,6319
2008,5168,28,6319
2008,5169,38,6320
2008,5170,35,6321
2008,5171,38,6321
2008,5172,25,6321
2008,5173,41,6323
2008,5174,41,6325
2008,5175,38,6326
2008,5176,27,6327
2008,5177,45,6329
2008,5178,33,6329
2008,5179,33,6329
2008,5180,27,6332
2008,5181,24,6337
2008,5182,21,6338
2008,5183,36,6338
2008,5184,33,6338
2008,5185,35,6339
2008,5186,29,6339
2008,5187,24,6341
2008,5188,32,6342
2008,5189,25,6342
2008,5190,58,6345
2008,5191,76,6345
2008,5192,29,6345
2008,5193,33,6345
2008,5194,32,6346
2008,5195,50,6347
2008,5196,67,6350
2008,5197,27,6353
2008,5198,29,6353
2008,5199,53,6353
2008,5200,38,6354
2008,5201,74,6357
2008,5202,53,6357
2008,5203,46,6357
2008,5204,31,6358
2008,5205,48,6360
2008,5206,40,6360
2008,5207,38,6360
2008,5208,50,6360
2008,5209,26,6363
2008,5210,26,6363
2008,5211,37,6363
2008,5212,41,6366
2008,5213,50,6366
2008,5214,30,6369
2008,5215,45,6369
2008,5216,49,6369
2008,5217,25,6370
2008,5218,49,6370
2008,5219,57,6371
2008,5220,41,6373
2008,5221,54,6374
2008,5222,35,6376
2008,5223,29,6378
2008,5224,50,6379
2008,5225,59,6379
2008,5226,29,6379
2008,5227,24,6380
2008,5228,39,6381
2008,5229,28,6382
2008,5230,20,6383
2008,5231,41,6384
2008,5232,34,6384
2008,5233,29,6385
2008,5234,27,6385
2008,5235,57,6387
2008,5236,49,6388
2008,5237,35,6388
2008,5238,54,6388
2008,5239,57,6389
2008,5240,23,6389
2008,5241,45,6390
2008,5242,43,6391
2008,5243,28,6392
2008,5244,39,6393
2008,5245,35,6393
2008,5246,72,6394
2008,5247,34,6394
2008,5248,31,6395
2008,5249,51,6396
2008,5250,32,6396
2008,5251,46,6396
2008,5252,52,6398
2008,5253,28,6398
2008,5254,38,6399
2008,5255,42,6401
2008,5256,34,6401
2008,5257,39,6402
2008,5258,32,6406
2008,5259,61,6409
2008,5260,21,6411
2008,5261,35,6411
2008,5262,37,6411
2008,5263,52,6413
2008,5264,69,6413
2008,5265,33,6414
2008,5266,28,6416
2008,5267,37,6418
2008,5268,37,6418
2008,5269,48,6418
2008,5270,49,6421
2008,5271,27,6421
2008,5272,49,6423
2008,5273,30,6423
2008,5274,36,6425
2008,5275,27,6426
2008,5276,31,6428
2008,5277,27,6429
2008,5278,58,6430
2008,5279,52,6430
2008,5280,27,6430
2008,5281,58,6433
