cz,czname,stateabbrv,aum,rm,pop2000,intersects_msa,cs_race_bla,cs_race_theil_2000,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,gini99,frac_middleclass,taxrate,subcty_total_expenditure_pc,tax_st_diff_top20,eitc_exposure,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_labforce,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,incgrowth0010
33200.0,Paris,TX,41.428,0.35444,185835,1.0,0.10461969,0.12928785,0.037198637,0.038900543,0.03729834,0.39020595,32551.98,0.41761,9.075,0.32685998,0.53213,0.018255029,1968.5854,0.0,0.0,6.041559206900271,14.17499781398467,5.6496677,-0.013552379,0.010762235,1550.6666,-0.08822078,0.6023837,0.1872336,0.5249286744513443,0.0035744,0.027675088115801653,0.024946861463125893,0.037920363,-0.8840245388760679,0.59178305,0.0025452687,0.2118869,0.107359454,0.5970769,-0.009516215
33300.0,Tyler,TX,42.885,0.34736,434643,1.0,0.14236741,0.19989738,0.03152,0.024571875,0.0367928,0.32957885,32245.064,0.48349,11.932,0.36416999,0.51344,0.018969795,1526.811,0.0,0.0,5.168126073592296,15.021342103808532,3.8909378,-0.008845735,0.01840591,1468.8157,-0.20324121,0.56037885,0.12154473,1.3341313345355488,0.0036546001,0.025087255517746748,0.020366139567415096,0.052090336,-0.8068102160673133,0.5938207,0.0018082144,0.20361222,0.097306736,0.6213672,-0.0017694709
33400.0,Longview,TX,43.82325,0.35657,289849,1.0,0.19339725,0.12131611,0.031237707,0.027732033,0.031175755,0.36094573,32364.693,0.47012,11.649,0.35363,0.51093,0.027985808,1732.8931,0.0,0.0,5.5252414862864,14.60931511679153,4.0508404,-0.007524215,0.01725036,3850.5857,-0.110359624,0.58484274,0.15693854,1.0200199672955022,0.0036335,0.015818581399280315,0.016315391807458366,0.040639926,-0.38708099200860685,0.6217686,0.0025173803,0.21806076,0.103794456,0.5926188,-0.0025625022
33500.0,Texarkana,TX,40.905502,0.37522,235988,1.0,0.20134498,0.16296779,0.03908479,0.033988055,0.04050008,0.3986169,31308.781,0.45811,10.247001,0.35564,0.50137,0.018006213,1875.979,0.0,0.0,5.480226785701906,14.186427289048476,4.345353,-0.0025911985,0.0084750075,658.6547,-0.20675772,0.5626378,0.16304877,0.7330897995069142,0.0034246,0.0121107852941675,0.012233672898621964,0.038709566,-0.8562436709504899,0.6568639,0.0025078636,0.25198066,0.10451984,0.5791134,-0.007234277
33601.0,Lawton,OK,44.0465,0.31882,171610,1.0,0.13136181,0.10528419,0.056826096,0.05875122,0.0576258,0.4721783,27930.998,0.38943,8.63,0.30312997,0.56989,0.012720941,1627.2172,0.0,0.0,4.616093130008733,17.10340496957707,-1.7787006,-0.009163648,0.005827166,1470.0,-0.16745926,0.6184627,0.10790359,0.5688927372059364,0.0038176,0.027585805023017308,0.0353126274692617,0.04267247,-1.2275241643242618,0.65288734,0.0018763476,0.22321269,0.10976751,0.5777844,0.0028148538
33602.0,Altus,OK,45.640503,0.32594,48010,0.0,0.0737763,0.0809545,0.047131483,0.043441724,0.050041858,0.62108934,28343.348,0.37585,7.5290003,0.30056,0.55057,0.011613026,2463.825,0.0,0.0,4.88000777907429,15.591900038895371,5.3311467,-0.0035356118,0.020828994,1440.0,-0.10909577,0.581747,0.0859859,0.5034193951115181,0.0038317998,0.015600916475734222,0.022516142470318683,0.033673447,-0.928040008659505,0.89358467,0.00089564675,0.19864559,0.110190354,0.592015,0.0008776094
33603.0,Frederick,OK,45.5925,0.34494,9287,0.0,0.08915689,0.020402681,0.010732061,0.0021363725,0.022126727,0.5375895,29047.123,0.31073,5.4570003,0.25616002,0.44884,0.009133848,1733.725,0.0,0.0,6.161290322580646,13.831915933528837,-8.75038,0.017090809,,,,0.5122998,0.15076561,2.5650509928639376,0.003555,0.012490578227630021,0.01808980295036072,0.04323555,-0.33813069213695535,0.9695273,0.0015074835,0.19327731,0.08832984,0.6156534,-0.022990251
33700.0,Ardmore,OK,46.164497,0.3487,117982,0.0,0.04206574,0.076787725,0.01885183,0.015174813,0.021700658,0.4418988,29690.602,0.41156,9.0460005,0.3211,0.53285,0.012592797,1641.639,0.0,0.0,4.888506635888676,15.72828412874584,-2.5273426,-0.0074420837,0.008475869,882.0,-0.16595967,0.57483333,0.14436792,0.9977894570974957,0.0051604,0.016146530826736283,0.015265040429896086,0.020289758,-0.3660636627194008,0.76060754,0.0025088573,0.19704533,0.11343387,0.6091985,-0.00092230004
33801.0,Elk City,OK,50.9175,0.3509,60885,0.0,0.030500123,0.07562848,0.023980202,0.018213907,0.03213271,0.6037397,28315.15,0.37762,6.759,0.31003,0.54183,0.017387308,1894.6442,0.0,0.0,5.109830912576176,14.123761702127663,1.2096628,0.010224815,0.016424406,1485.0,-0.006900631,0.59107953,0.075765535,1.8841962889359463,0.0047609,0.012811037201281104,0.013303769401330377,0.023334995,-0.061682396783719735,0.8355917,0.0012154061,0.18472299,0.10163265,0.56176597,0.009555944
33802.0,Chickasha,OK,45.3625,0.37214,75666,1.0,0.02974916,0.15178257,0.041597463,0.031443607,0.051188737,0.3820066,28079.79,0.39308,7.397,0.31911,0.54665,0.011115358,1439.9905,0.0,0.0,4.68691622518798,15.51639647326507,-1.9125388,-0.006568877,0.013215976,1176.0,-0.040537674,0.58075935,0.13928321,0.8183014037659664,0.0040482,0.03153331747416277,0.025771152168741575,0.015701627,-0.7445187483949791,0.7124336,0.0016068489,0.20044272,0.11104389,0.5968187,0.0016276602
33803.0,Oklahoma City,OK,42.16,0.34232,1154246,1.0,0.10004193,0.17017394,0.096445575,0.08293284,0.1074124,0.30477563,34351.715,0.47713,12.936001,0.34776998,0.51677,0.01523047,1774.9453,0.0,0.0,4.687016709958785,17.000883584018737,-3.5124223,0.018449638,0.01732733,3425.4958,-0.0096367,0.64615977,0.10466514,1.3639431485194415,0.0042395,0.01866239952315191,0.01695739036565862,0.054424804,-0.4903161040034432,0.59640837,0.0014703564,0.23424336,0.12236585,0.5488836,3.298729e-05
33901.0,Ada,OK,45.46125,0.37797,69207,0.0,0.03157195,0.03308447,0.03197844,0.02915164,0.033453822,0.4584246,25140.268,0.42736,9.299001,0.33437,0.49636,0.017412199,2173.1812,0.0,0.0,5.012063635678201,15.20835406770715,-3.4460342,0.008252059,0.0144494055,1470.0,-0.008644533,0.5469739,0.13323386,0.9126690858644294,0.0044154,0.019535596110220065,0.019766786596731544,0.0106249815,-0.07785297751857626,0.62591934,0.0020662649,0.20167229,0.11208543,0.594484,0.011871215
33902.0,Sherman,TX,41.589252,0.34445,178371,1.0,0.05262066,0.1220477,0.034922346,0.03274393,0.035643972,0.37160692,32930.41,0.41231,8.671,0.3256,0.54392,0.017512728,1840.436,0.0,0.0,5.714784880750817,14.81972765251778,8.063334,-0.009857761,0.016818877,4705.1836,-0.00015572747,0.59727395,0.18004511,1.282400111537078,0.0040014,0.025374079867242993,0.02244198888832826,0.031905,-0.6776101766617221,0.6405526,0.0014688487,0.20189346,0.11437961,0.58439934,-0.006687549
34001.0,Hot Springs,AR,40.13475,0.36455,210357,1.0,0.13703372,0.17595795,0.029657017,0.032333933,0.02356123,0.38368863,31876.951,0.47326,12.163,0.35162997,0.50292,0.011393565,1323.4292,1.0,0.0,4.737795570404078,17.07841652026151,-1.7474225,0.0020664723,0.023769116,3910.0225,-0.01732565,0.5643452,0.19947071,2.9028822017110536,0.0040328,0.012635662231349563,0.011100177317607686,0.027227584,-0.572110124632743,0.5966048,0.0016448229,0.22581954,0.11404469,0.5906388,-0.00839198
34002.0,Idabel,OK,43.3355,0.3169,97397,0.0,0.05872871,0.16315766,0.014593704,0.017157674,0.011279918,0.42256686,26431.28,0.38678,7.085,0.31593,0.46024,0.009926848,1318.3672,0.0,0.0,4.887493096316285,15.551116262661902,-1.4664613,0.0002851183,0.020534514,1135.826,-0.1382349,0.5517182,0.19665067,0.4515324471696955,0.0040689,0.0071768124274875,0.010051644301159172,0.033531014,-1.1203040487321076,0.5961272,0.0020637186,0.22099316,0.10953847,0.6029638,-0.0049527315
34101.0,Sand Point,AK,,,2697,0.0,0.015572859,0.0,0.0,0.0,0.0,0.9451396,16695.863,0.33206,,,,0.105642855,5546.266,0.0,0.0,,12.167321867321865,,,,,,0.79314774,0.449262,,,0.016314423433444566,0.012977382276603633,0.18293135,,0.11049314,0.004201681,0.2815534,0.07954062,0.6329222,-0.11471779
34102.0,Anchorage,AK,45.46975,0.26795,369296,1.0,0.041389562,0.08187237,0.08240609,0.07272724,0.092334315,0.36381748,41724.35,0.35038,8.657001,0.26381,0.47547,0.020520559,3856.6406,0.0,0.0,8.705987139203927,20.005927290766074,-5.5990324,0.04443607,0.0081235645,2786.292,-0.19968016,0.7151816,0.024446275,,0.0049537,0.028949677223690483,0.029323361206186907,0.065414816,,0.34403026,0.0018816309,0.20026262,0.12450474,0.55155396,0.001937889
34103.0,Valdez,AK,45.864002,0.28108,10195,0.0,0.0032368808,0.0125386305,0.04529521,0.033327483,0.05590258,0.68698794,39971.68,0.32983,3.202,0.29781,0.43424,0.053240567,13621.182,0.0,0.0,10.052965147368337,16.457002341920376,-0.43809107,-0.004164194,0.19617459,2718.6667,,0.6629287,0.038641945,,0.0062018,0.021971554683668466,0.02883766552231486,0.051876273,,0.22530653,0.0026978417,0.16609472,0.11400359,0.56552964,0.0031415364
34104.0,Bristol Bay,AK,,,1258,0.0,0.005564388,0.0,0.0,0.0,0.0,0.74354243,39909.406,0.28341,,,,0.046808142,11741.844,0.0,0.0,11.359550561797752,20.659322033898306,,,,,,0.7147577,0.015490534,,,,,0.005564388,,0.21462639,0.0,0.112299465,0.12861736,0.5412647,0.024112098
34105.0,Kotzebue,AK,31.34025,0.35009,7208,0.0,0.0020810212,0.043519482,0.029884875,0.02211152,0.032354806,0.8642251,27612.824,0.30214,3.179,0.27035,0.58304,0.07788044,,0.0,0.0,,17.89203132197144,-25.288866,0.09464797,,,,0.62924665,0.001996805,,0.0054902,0.017619311875693672,0.026775804661487237,0.013660104,,0.3913707,0.027579494,0.24779628,0.0658646,0.4249592,-0.017115185
34106.0,Nome,AK,30.67975,0.42947,9196,0.0,0.0038060027,0.14307296,0.0658783,0.036303043,0.08068989,0.92762935,29588.639,0.39163,6.6349998,0.32528,0.55096,0.0140847,3670.3667,0.0,0.0,,14.240556426332288,-30.813192,0.017133903,,,,0.60503656,0.009011908,,0.005549,0.013810352327098738,0.020008699434536755,0.015149863,,0.48575467,0.003994294,0.20941558,0.07359648,0.3978613,-0.0028123353
34107.0,Dillingham,AK,41.27775,0.26483,6745,0.0,0.0028169013,0.082483366,0.03695428,0.036287736,0.028334964,0.8120092,31290.723,0.37719,4.54,0.33179,0.49434,0.011213557,6661.0913,0.0,0.0,,14.129085714285717,-28.734894,0.108596444,,,,0.60570127,0.017263703,,0.0060769,0.013491475166790215,0.021942179392142328,0.008837627,,0.3040771,0.0027480917,0.19450317,0.09121172,0.49023524,-0.0013718759
34108.0,Kodiak,AK,45.727,0.23104,13913,0.0,0.009271904,0.07595948,0.028469134,0.013208441,0.030551836,0.7520533,38933.156,0.37145,14.250999,0.22894001,0.59401,0.019291287,3470.659,0.0,0.0,8.419590135463702,20.269885376866966,-1.7405659,0.0069694417,,,,0.7414744,0.1678356,,0.0050542,0.015668798964996764,0.036081362754258606,0.16689427,,0.25609142,0.004262709,0.13730314,0.102063194,0.6037078,-0.01795977
34109.0,Juneau,AK,43.2835,0.27566,37347,0.0,0.0065333224,0.051197104,0.039426133,0.035783824,0.042597942,0.54718125,43595.363,0.2834,5.475,0.22865,0.47878,0.026677558,4509.2144,0.0,0.0,9.216747913868758,27.72597553873034,-4.643383,0.03599603,0.026775913,2460.0,-0.2084298,0.73806864,0.016921425,,0.0064242,0.013896698530002409,0.01761855035210325,0.051365305,,0.24049054,0.0037962855,0.19345355,0.11695766,0.5397993,0.0008134654
34110.0,Sitka,AK,41.2385,0.2555,15519,0.0,0.0025130485,0.03983517,0.0066874195,0.008584296,0.0048106583,0.8047803,42159.227,0.27508,4.478,0.2303,0.58092,0.018496128,4665.0674,0.0,0.0,8.366102117504585,17.05585533869116,5.42824,0.004471695,0.06443714,7250.0,,0.71755,0.05763176,,0.0065872003,0.006250402732134803,0.015593788259552805,0.041051332,,0.38636512,0.00417855,0.18829636,0.118984975,0.5744717,0.001411137
34111.0,Ketchikan,AK,41.495,0.254,20216,0.0,0.0037593986,0.111735664,0.036665138,0.03875513,0.036393948,0.55648446,39001.79,0.33084,7.918,0.25166,0.53158,0.02367344,3801.85,0.0,0.0,8.460300114608598,18.463004330977885,-6.3952503,0.04215717,,,,0.7210184,0.05731492,,0.0061962004,0.007172536604669569,0.012218045112781954,0.045310646,,0.3057974,0.004521773,0.20993307,0.134042,0.5529557,0.001333219
34112.0,Bethel,AK,32.8975,0.30194,23034,0.0,0.0027350872,0.13184592,0.051876817,0.019972384,0.09462871,0.90927565,23592.717,0.42916,6.028,0.36888,0.48655,0.009086598,1789.1191,0.0,0.0,,14.205527337914551,-32.785206,0.07155196,,,,0.6161996,0.00725928,,0.0064431,0.008639402622210645,0.019579751671442217,0.010209844,,0.5676391,0.0027252324,0.1948553,0.06153535,0.4432163,0.004322897
34113.0,Barrow,AK,31.166498,0.35522,7385,0.0,0.0069058905,0.033697646,0.008763679,0.0023065722,0.017088259,0.8791486,39123.14,0.26127,5.017,0.21109998,0.41214,,,0.0,0.0,,14.780089887640449,-25.018637,0.09774657,0.13540961,1680.0,-0.14433251,0.72147995,0.0040241447,,0.0069507,0.007989167230873392,0.021800947867298578,0.058431853,,0.23073798,0.0013540961,0.24950495,0.0917577,0.42661372,-0.07184776
34114.0,Unalaska,AK,,,5465,0.0,0.030192131,0.03881199,0.027820164,0.018115975,0.026441447,0.85210824,23637.148,0.28463,,,,0.049528442,2949.251,0.0,0.0,,16.68394495412844,,,,,,0.8160347,0.31703568,,,0.018115279048490394,0.0292772186642269,0.21403638,,0.16596523,0.008099688,0.13392857,0.12823807,0.5120959,-0.11808066
34115.0,Fairbanks,AK,45.55325,0.25957,97458,1.0,0.049970243,0.13855137,0.05967413,0.050795153,0.066821314,0.47681305,35935.406,0.31148,7.605,0.23542999,0.54113,0.015050243,2655.1985,0.0,0.0,8.849010287363342,18.153088882070165,-3.7536561,0.051491242,0.010260831,2460.0,-0.15706176,0.72484446,0.021551082,,0.0053714,0.03308091690779618,0.0386320261035523,0.041689806,,0.34184983,0.0024458205,0.1774545,0.10607419,0.55999005,0.0043783216
34201.0,Havre,MT,43.0255,0.3999,25840,0.0,0.00096749223,0.4717646,0.04205709,0.043069378,0.039526455,0.7137536,27557.262,0.36724,5.8729997,0.30851,0.58089,0.024759738,2020.8418,0.0,0.0,6.556871625152413,15.321233234628115,-4.6989017,0.01799469,0.116099074,1979.3529,-0.03298988,0.6406569,0.014335015,0.020793697040283454,0.0050905,0.010487616099071208,0.014164086687306501,0.018402595,0.9761679686998527,0.54574305,0.0034055728,0.22276516,0.09209348,0.5686723,0.0075274264
34202.0,Shelby,MT,40.38375,0.42491,24938,0.0,0.0010024862,0.5147716,0.022022609,0.017904468,0.024065405,0.6642,25614.963,0.38451,6.095,0.32356,0.5305,0.027010167,2671.229,0.0,0.0,6.802671118530885,14.603439065108512,-7.6285386,0.013731388,0.040099446,1620.0,-0.11484531,0.6058781,0.015746422,0.7530622430705434,0.0050467,0.006816905926698212,0.013272916833747695,0.022924239,0.59629444413174,0.71312857,0.00064159115,0.19264133,0.08781141,0.5696223,0.0022778169
34203.0,Great Falls,MT,47.07475,0.25431,95101,1.0,0.009053533,0.11383227,0.05999773,0.06308619,0.05616818,0.53764224,32458.031,0.38781,9.700001,0.29081,0.61367,0.01876173,1763.1412,0.0,0.0,5.101534090909093,16.688533770788553,12.991565,-0.020781495,0.021030273,5186.832,-0.18780614,0.6424313,0.03418908,0.7253505400185833,0.0053561004,0.018948276043364423,0.024657995184067465,0.022451237,0.698078007144039,0.48658794,0.00348051,0.19986819,0.112759605,0.5882011,0.0009364495
34204.0,Lewistown,MT,50.31625,0.25293,12386,0.0,0.00080736313,0.012449046,0.0031308308,0.0031377366,0.0023769494,0.68453693,31401.06,0.35238,6.1080003,0.2913,0.57096,0.022920469,1734.4866,0.0,0.0,5.873072360616844,16.394978252273624,16.403625,-0.010346195,,,,0.6275588,0.047610894,0.01610686938808688,0.0066541,0.012756337800742774,0.011383820442435008,0.009818124,1.7561340006931738,0.5250282,0.0018569352,0.14276002,0.1057032,0.59619784,0.008758276
34301.0,Cody,WY,52.65875,0.20135,37247,0.0,0.0007517384,0.021277472,0.017748844,0.018116482,0.019463675,0.61737865,32675.273,0.35435,9.305,0.2613,0.62409,0.028012592,3674.8955,0.0,0.0,7.040876302431206,16.34051378110784,14.808783,-0.0009376377,0.0268478,1128.0,-0.08628975,0.62768316,0.056120068,0.23369221304538002,0.0066023,0.010739119929121809,0.014121942706795178,0.018936342,-0.025827743368750933,0.48607942,0.0008591296,0.15346976,0.105556495,0.61408544,0.019202814
34302.0,Worland,WY,50.44075,0.28959,13171,0.0,0.0018981094,0.04673696,0.011838148,0.008529932,0.012754786,0.7658031,34375.06,0.37629,15.103001,0.22525999,0.64706,0.02468656,2810.2598,0.0,0.0,6.148549458231388,15.81847606203641,7.0279994,,,,,0.6505486,0.05884219,-0.0026537239793987684,0.0066929,0.010173866828638675,0.016855212208640193,0.020169852,1.6240746925609877,0.5077822,0.0028851265,0.15658142,0.10888279,0.6268092,0.02255322
34303.0,Riverton,WY,46.435,0.33788,35804,0.0,0.0012009832,0.22626229,0.019633615,0.020576896,0.019355137,0.6318164,30954.441,0.43464,10.233,0.33231,0.54444,0.017506914,2643.3367,0.0,0.0,8.754674145299147,14.561382388746113,-2.5102735,0.03512385,0.02792984,1108.0,-0.031838674,0.6485145,0.030338898,2.1557615716524876,0.0063396003,0.01360183219751983,0.016171377499720703,0.008490671,-0.08965188648593674,0.42067924,0.0007820355,0.21593772,0.1268151,0.5587107,0.0155955795
34304.0,Sheridan,WY,45.095753,0.33171,46306,0.0,0.00114456,0.4210758,0.01803168,0.011885852,0.0228118,0.5828697,32114.447,0.50132,20.947,0.29185,0.56144,0.021217575,2865.0962,0.0,0.0,6.880250930464742,15.462547903843918,1.8190103,0.016513273,0.04319095,1304.2927,-0.16379096,0.6477751,0.027671937,0.02533226882544031,0.0062475,0.015354381721591155,0.016671705610504038,0.012936327,1.13803122152402,0.4536993,0.0006478642,0.20358744,0.12113762,0.5804325,0.0060522617
34305.0,Miles City,MT,51.15875,0.22615,12895,0.0,0.0008530438,0.022868367,0.031905975,0.031137977,0.030555595,0.75488985,30025.74,0.34504,7.98,0.26523998,0.6112,0.021337453,2043.3485,0.0,0.0,5.024908125765618,15.901183898973951,10.443619,-0.0057494887,0.077549435,1440.0,0.024067061,0.63421565,0.022508563,0.0851141734046084,0.0071179997,0.009616130283055448,0.0097712291585886,0.013648701,0.5926992262769852,0.5057774,0.0016285382,0.21861058,0.11811629,0.56030756,0.0069737863
34306.0,Jordan,MT,,,1279,0.0,0.00078186084,0.0,0.0,0.0,0.0,0.73920864,27448.969,0.288,,,,0.03556001,2161.1074,0.0,0.0,6.801556420233463,11.876264591439687,,,,,,0.66964287,0.013761467,0.03792760686741935,,,,0.010946051,0.20465708228635457,0.40813136,0.00078186084,0.11111111,0.054634146,0.67317075,0.031426944
34307.0,Colstrip,MT,44.018,0.33744,12102,0.0,0.0018178814,0.49519455,0.060903195,0.053512063,0.07169813,0.6934186,28920.574,0.32526,4.599,0.27927002,0.58459,0.05555909,6886.406,0.0,0.0,7.773026315789475,13.444440789473687,-3.7446082,0.009519806,0.08263097,,0.09222216,0.6470845,0.01457195,0.025824090246388605,0.0058130003,0.015121467526028755,0.0185093372996199,0.009577202,-0.13433822641039064,0.46223766,0.0019831434,0.19226328,0.097377084,0.5781034,0.0040115193
34308.0,Billings,MT,47.975002,0.25052,152638,1.0,0.0037801857,0.06526812,0.07218205,0.060099304,0.08307922,0.4458784,35376.516,0.41475,10.966,0.30509,0.5822,0.01777796,1750.0845,0.0,0.0,5.226398109598288,17.884497955815615,6.7723455,-0.0012526871,0.019654345,4680.833,-0.08010778,0.6782369,0.057414018,0.14165158120418436,0.0060433,0.023336259647007952,0.018841965958673462,0.014258232,1.1770050819860955,0.4616478,0.0011596064,0.19719772,0.11664156,0.57032764,0.0052843452
34309.0,Harlowton,MT,,,4191,0.0,0.0007158196,0.0049950685,0.002546605,-0.0003402551,0.0026269369,0.69562334,26262.6,0.37242,,,,0.037646078,1849.6925,0.0,0.0,6.585241730279898,13.421628498727733,,,,,,0.6302418,0.016984046,0.11209225004099228,,0.0,0.005965163445478406,0.023719165,1.2324971633369362,0.4380816,0.00047721306,0.12641084,0.08438438,0.6279279,0.005709638
34401.0,Dillon,MT,51.227253,0.12069,9202,0.0,0.0013040643,0.00765805,0.01059966,0.0032279228,0.012523897,0.7302986,27666.92,0.40379,13.733,0.26646,0.61962,0.025160242,2072.4124,0.0,0.0,5.430555555555556,18.554050925925925,11.176066,-0.0031111997,0.10867203,2072.0,-0.11957652,0.63714784,0.044263378,0.015038560073984778,0.0070339,0.013149315366224735,0.018256900673766573,0.015816655,0.9081401736447521,0.48500326,0.00043468812,0.12286995,0.0829903,0.5704422,0.011285571
34402.0,Bozeman,MT,47.36675,0.19199,93985,0.0,0.0022450392,0.02060404,0.044398606,0.043135066,0.049830623,0.52713996,31691.633,0.41355,11.080999,0.30273998,0.60489,0.017991176,1735.1792,0.0,0.0,6.050246088297951,16.787739660618527,13.863073,-0.005237231,0.010639995,2272.0,0.08212515,0.70971006,0.073017135,1.0660205140070151,0.0064358995,0.03270734691706123,0.021609831356067456,0.025602635,1.3292541291069153,0.26724264,0.0013512794,0.14843033,0.091871865,0.5622668,0.015460984
34403.0,Helena,MT,45.646748,0.27163,70150,0.0,0.0018389166,0.009036318,0.043227438,0.04594455,0.045657825,0.47197843,33609.668,0.35533,8.999,0.26534,0.61098,0.026572503,1668.4708,0.0,0.0,5.237299823768293,17.341153934564396,8.937174,0.0011381201,0.028510336,8643.509,0.06591504,0.69122165,0.040773977,0.3684867094173683,0.0060833003,0.022679971489665003,0.02039914468995011,0.015201502,3.071247994903833,0.46580186,0.0014967925,0.18436418,0.12600306,0.60005385,0.0064542745
34404.0,Butte-Silver Bow,MT,47.104,0.30048,54033,0.0,0.001776692,0.02679947,0.036247853,0.031180596,0.042371485,0.61005044,30172.658,0.39789,6.68,0.33109,0.55129,0.02651556,1569.1835,0.0,0.0,5.3350757414124175,18.044900789417536,6.262607,0.016956698,0.037014417,2122.67,-0.048412077,0.5880993,0.04982405,0.19290882102278656,0.0052389996,0.012769973904835934,0.01754483371273111,0.013850415,1.0179788541411727,0.52945423,0.0014990839,0.21453173,0.12039874,0.5428689,-0.0024511202
34501.0,Bonners Ferry,ID,46.2025,0.2089,9871,0.0,0.0009117617,0.010856893,0.0025488636,0.0017386975,-0.00015069521,0.4383788,28982.873,0.38326,10.362,0.27964002,0.56769,0.012712989,2032.4052,0.39999999999999947,0.0,4.667600896860987,19.45846412556054,4.7342424,0.03108501,,,,0.58781755,0.14440994,0.46304234833662555,0.0060088,0.01661432478978827,0.01803262080842873,0.029250458,-0.2949996329421816,0.35811976,0.0009117617,0.15610142,0.109563604,0.61612946,-0.010919973
34502.0,Libby,MT,47.7105,0.18742,18837,0.0,0.0010086532,0.0035504238,0.009347009,0.0052278684,0.016275592,0.59948653,26385.406,0.36922,9.077,0.27844998,0.57971,0.024271356,1638.3502,0.0,0.0,5.077387198321091,17.06492654774397,5.058121,-0.010288433,,,,0.53493714,0.1273848,0.032885204276043266,0.0044835,0.014174231565535914,0.014068057546318416,0.014121145,0.6595327087197634,0.3821734,0.0010086532,0.18117543,0.11648556,0.6188047,0.020406358
34503.0,Kalispell,MT,44.601498,0.23994,111205,0.0,0.0013578526,0.17285739,0.024223438,0.021438498,0.028282676,0.45032027,32003.248,0.43982,11.3619995,0.3262,0.55916,0.018567912,1709.9788,0.0,0.0,4.984789597428146,17.93338611391008,5.978268,0.0083295815,0.017984804,2096.4478,-0.12053502,0.62345093,0.11487161,0.6504771811877507,0.0061844997,0.02139292298008183,0.0171844791151477,0.019868616,0.5272413350380669,0.3950452,0.0013308754,0.19070457,0.11816455,0.5915464,0.0065196697
34504.0,Missoula,MT,45.63475,0.21591,135756,1.0,0.0022687763,0.032690227,0.059865847,0.064050876,0.057934016,0.46749657,31286.064,0.41762,8.702001,0.3306,0.56406,0.021849565,1656.618,0.0,0.0,5.145145407352194,17.44139494412896,8.572976,0.0037876947,0.007366157,2250.0,0.047765132,0.6712329,0.07583513,0.5115327548868374,0.0054885,0.024963905831049824,0.023792686879401278,0.021085918,1.1697123923838983,0.31395298,0.002202481,0.19632751,0.108306155,0.54261804,0.0042946083
34601.0,Gillette,WY,55.507004,0.21844,46229,0.0,0.0012546238,0.020783287,0.044599377,0.05144275,0.039959572,0.5363045,34452.016,0.29542,8.507,0.21034999,0.57182,0.058161,4314.919,0.0,0.0,7.141512984569063,14.535462618160988,5.88294,0.008905642,,,,0.72410184,0.03300816,0.02276834410092003,0.0068412,0.017867572303099787,0.01661294858205888,0.01440298,-0.9264350783419164,0.48214325,0.0016223582,0.15183936,0.098104574,0.6257733,0.019770302
34602.0,Rawlins,WY,49.41725,0.25181,15639,0.0,0.006586099,0.06624602,0.0025168876,0.0017153833,0.0025685,0.72247076,31828.03,0.26924,4.303,0.22621,0.64512,0.041241128,3351.1013,0.0,0.0,7.181919718972802,13.714431712604522,-5.2077527,0.01565177,,,,0.6257808,0.0661191,0.023415203305903434,0.0069925,0.018479442419592044,0.025001598567683355,0.028701682,-0.6459283113630025,0.4293753,0.0030053072,0.19167984,0.12257706,0.6127264,0.019242745
34603.0,Casper,WY,50.33625,0.29281,78585,1.0,0.0062480117,0.025340134,0.056827854,0.052504867,0.056263458,0.52846116,34839.746,0.43023,15.007,0.28016,0.57977,0.019115796,2999.53,0.0,0.0,6.457502314186459,17.021375464684017,-0.21442124,0.058751028,0.012725075,1248.0,-0.14732167,0.6829474,0.05508453,0.44800850821469373,0.0063498,0.021963479035439333,0.019227587962079278,0.01808118,0.542322753041049,0.4349685,0.0014252084,0.2211492,0.13197765,0.5708748,0.013173238
34604.0,Lusk,WY,,,2407,0.0,0.0012463648,0.0,0.0,0.0,0.0,0.71953577,30782.982,0.41841,,,,0.036242306,5706.2827,0.0,0.0,7.654618473895583,12.465261044176707,,,,,,0.6169439,0.02179599,0.03356368416765084,,,,0.0071129706,0.8082631702784692,0.49231407,0.0016618196,0.15555556,0.10646969,0.6051961,0.008183744
34701.0,Honolulu,HI,44.83,0.23172,876156,1.0,0.022351043,0.14025319,0.10666772,0.100632384,0.10496294,0.2351303,39403.992,0.39558,9.084,0.30474,0.51689,0.014641721,1316.2129,1.0499999999999998,0.0,6.562911331020554,18.361843645158775,-14.798788,0.018076327,0.014837541,5087.8545,-0.105066136,0.6473376,0.037828725,,0.0026256999,0.03043179525107401,0.03394715096398358,0.19202745,,0.3331975,0.0011468636,0.16737711,0.08429628,0.5335173,0.0014864681
