chamber,session,roll call,member,vote
House,1,532,W000797,Yes
House,1,532,W000187,Yes
House,1,532,W000824,Yes
House,1,532,W000822,Yes
House,1,532,W000814,Yes
House,1,532,W000806,Not Voting
House,1,532,W000800,Yes
House,1,532,W000815,Yes
House,1,532,W000821,Yes
House,1,532,W000825,Yes
House,1,532,W000826,Yes
House,1,532,W000816,Yes
House,1,532,W000808,Not Voting
House,1,532,W000795,Yes
House,1,532,W000804,Yes
House,1,532,W000809,Yes
House,1,532,W000810,Yes
House,1,532,W000827,Yes
House,1,532,Y000062,Yes
House,1,532,Y000065,Yes
House,1,532,Y000033,Yes
House,1,532,Z000017,Yes
House,1,532,P000197,Speaker
House,1,531,A000374,Not Voting
House,1,531,A000370,No
House,1,531,A000055,Yes
House,1,531,A000371,No
House,1,531,A000372,Yes
House,1,531,A000376,No
House,1,531,A000367,No
House,1,531,A000369,Yes
House,1,531,A000377,Yes
House,1,531,A000375,Not Voting
House,1,531,A000378,No
House,1,531,B001291,Yes
House,1,531,B001298,Yes
House,1,531,B001307,Yes
House,1,531,B001306,Yes
House,1,531,B001299,Yes
House,1,531,B001282,Yes
House,1,531,B001300,No
House,1,531,B001270,No
House,1,531,B001281,No
House,1,531,B001287,No
House,1,531,B001301,Yes
House,1,531,B001292,No
House,1,531,B001302,Yes
House,1,531,B001257,Yes
House,1,531,B000490,No
House,1,531,B001250,Yes
House,1,531,B000574,No
House,1,531,B001303,No
House,1,531,B001278,No
House,1,531,B001295,Yes
House,1,531,B001296,No
House,1,531,B000755,Yes
House,1,531,B001308,No
House,1,531,B001274,Yes
House,1,531,B001284,Yes
House,1,531,B001304,No
House,1,531,B001285,No
House,1,531,B001260,Yes
House,1,531,B001297,Yes
House,1,531,B001275,Yes
House,1,531,B001305,Yes
House,1,531,B001309,Yes
House,1,531,B001248,Yes
House,1,531,B001286,No
House,1,531,B001251,No
House,1,531,B001289,Yes
House,1,531,C000059,Yes
House,1,531,C001112,No
House,1,531,C001097,No
House,1,531,C001072,No
House,1,531,C001103,Yes
House,1,531,C001051,Yes
House,1,531,C001090,No
House,1,531,C001055,No
House,1,531,C001117,No
House,1,531,C001066,No
House,1,531,C001091,No
House,1,531,C000266,Yes
House,1,531,C001109,Yes
House,1,531,C001080,No
House,1,531,C001084,No
House,1,531,C001123,No
House,1,531,C001101,No
House,1,531,C001067,No
House,1,531,C001049,No
House,1,531,C001061,No
House,1,531,C001118,Yes
House,1,531,C001115,Yes
House,1,531,C000537,Not Voting
House,1,531,C001068,No
House,1,531,C001053,Yes
House,1,531,C001093,Yes
House,1,531,C001092,Yes
House,1,531,C001108,Yes
House,1,531,C001062,Yes
House,1,531,C001078,No
House,1,531,C001094,Yes
House,1,531,C000754,No
House,1,531,C001110,No
House,1,531,C001059,No
House,1,531,C001069,No
House,1,531,C001124,No
House,1,531,C001119,No
House,1,531,C001087,Yes
House,1,531,C001120,Yes
House,1,531,C001111,No
House,1,531,C001121,No
House,1,531,C001063,No
House,1,531,C000984,Not Voting
House,1,531,C001122,Yes
House,1,531,C001114,Yes
House,1,531,D000629,No
House,1,531,D000626,Yes
House,1,531,D000598,No
House,1,531,D000096,No
House,1,531,D000619,Yes
House,1,531,D000631,No
House,1,531,D000191,No
House,1,531,D000197,No
House,1,531,D000216,No
House,1,531,D000617,No
House,1,531,D000630,No
House,1,531,D000627,No
House,1,531,D000623,Not Voting
House,1,531,D000616,Yes
House,1,531,D000610,No
House,1,531,D000600,Yes
House,1,531,D000624,No
House,1,531,D000399,No
House,1,531,D000482,No
House,1,531,D000614,Yes
House,1,531,D000615,Yes
House,1,531,D000628,Yes
House,1,531,E000294,Yes
House,1,531,E000179,No
House,1,531,E000299,No
House,1,531,E000215,No
House,1,531,E000297,No
House,1,531,E000298,Yes
House,1,531,E000296,No
House,1,531,F000465,Yes
House,1,531,F000467,No
House,1,531,F000466,Yes
House,1,531,F000459,Yes
House,1,531,F000468,No
House,1,531,F000461,Yes
House,1,531,F000449,Yes
House,1,531,F000454,No
House,1,531,F000450,Yes
House,1,531,F000462,No
House,1,531,F000455,No
House,1,531,F000469,Yes
House,1,531,G000571,Not Voting
House,1,531,G000578,Yes
House,1,531,G000579,Yes
House,1,531,G000574,No
House,1,531,G000559,No
House,1,531,G000586,No
House,1,531,G000587,No
House,1,531,G000584,Yes
House,1,531,G000563,Yes
House,1,531,G000552,Yes
House,1,531,G000592,No
House,1,531,G000585,No
House,1,531,G000588,Yes
House,1,531,G000581,Not Voting
House,1,531,G000589,Yes
House,1,531,G000565,Yes
House,1,531,G000583,No
House,1,531,G000377,Yes
House,1,531,G000560,Yes
House,1,531,G000577,Yes
House,1,531,G000546,Yes
House,1,531,G000590,Yes
House,1,531,G000553,No
House,1,531,G000568,Yes
House,1,531,G000551,No
House,1,531,G000576,Yes
House,1,531,G000591,Yes
House,1,531,G000558,Yes
House,1,531,H001080,No
House,1,531,H001088,Yes
House,1,531,H001090,No
House,1,531,H001052,Yes
House,1,531,H001053,Yes
House,1,531,H000324,No
House,1,531,H001081,No
House,1,531,H001064,No
House,1,531,H001082,Yes
House,1,531,H001056,Yes
House,1,531,H001071,Yes
House,1,531,H001077,Yes
House,1,531,H001038,No
House,1,531,H001072,Yes
House,1,531,H001087,No
House,1,531,H001047,No
House,1,531,H001065,Yes
House,1,531,H001074,Yes
House,1,531,H001083,No
House,1,531,H001066,No
House,1,531,H001085,No
House,1,531,H000874,No
House,1,531,H001067,Yes
House,1,531,H001068,No
House,1,531,H001058,Yes
House,1,531,H001048,Yes
House,1,531,H001073,Yes
House,1,531,J000032,No
House,1,531,J000298,No
House,1,531,J000294,No
House,1,531,J000288,No
House,1,531,J000299,Yes
House,1,531,J000292,Yes
House,1,531,J000301,Yes
House,1,531,J000126,No
House,1,531,J000289,Yes
House,1,531,J000295,Yes
House,1,531,J000302,Yes
House,1,531,K000009,No
House,1,531,K000386,Yes
House,1,531,K000375,No
House,1,531,K000395,Yes
House,1,531,K000385,No
House,1,531,K000388,Yes
House,1,531,K000376,Yes
House,1,531,K000379,No
House,1,531,K000389,No
House,1,531,K000380,No
House,1,531,K000381,No
House,1,531,K000394,No
House,1,531,K000188,No
House,1,531,K000362,Yes
House,1,531,K000210,Yes
House,1,531,K000378,Yes
House,1,531,K000368,No
House,1,531,K000391,No
House,1,531,K000382,No
House,1,531,K000392,Yes
House,1,531,L000585,Yes
House,1,531,L000578,Not Voting
House,1,531,L000588,No
House,1,531,L000564,Yes
House,1,531,L000559,No
House,1,531,L000560,No
House,1,531,L000557,No
House,1,531,L000566,Yes
House,1,531,L000581,No
House,1,531,L000586,No
House,1,531,L000551,No
House,1,531,L000590,No
House,1,531,L000589,Yes
House,1,531,L000593,No
House,1,531,L000592,No
House,1,531,L000287,No
House,1,531,L000582,No
House,1,531,L000563,No
House,1,531,L000565,No
House,1,531,L000397,No
House,1,531,L000576,Yes
House,1,531,L000583,Yes
House,1,531,L000579,No
House,1,531,L000480,No
House,1,531,L000491,Yes
House,1,531,L000569,Yes
House,1,531,L000570,No
House,1,531,L000591,Yes
House,1,531,L000562,No
House,1,531,M001203,No
House,1,531,M000087,No
House,1,531,M001185,Yes
House,1,531,M001158,Yes
House,1,531,M001198,Yes
House,1,531,M001184,Yes
House,1,531,M001199,Not Voting
House,1,531,M001163,No
House,1,531,M001209,Yes
House,1,531,M001208,No
House,1,531,M001165,Yes
House,1,531,M001157,Yes
House,1,531,M001177,Yes
House,1,531,M001143,No
House,1,531,M001200,Not Voting
House,1,531,M000312,No
House,1,531,M001156,Yes
House,1,531,M001180,Yes
House,1,531,M001166,No
House,1,531,M001187,Yes
House,1,531,M001137,No
House,1,531,M001188,No
House,1,531,M001204,Yes
House,1,531,M001205,Yes
House,1,531,M001201,Yes
House,1,531,M001194,Yes
House,1,531,M001195,Yes
House,1,531,M001160,No
House,1,531,M001206,No
House,1,531,M001196,No
House,1,531,M001207,No
House,1,531,M001190,Yes
House,1,531,M001202,No
House,1,531,N000002,No
House,1,531,N000179,No
House,1,531,N000015,No
House,1,531,N000191,No
House,1,531,N000189,Yes
House,1,531,N000188,No
House,1,531,N000190,Yes
House,1,531,N000181,Yes
House,1,531,O000171,No
House,1,531,O000172,No
House,1,531,O000168,Yes
House,1,531,O000173,No
House,1,531,P000601,Yes
House,1,531,P000034,No
House,1,531,P000609,Yes
House,1,531,P000613,No
House,1,531,P000614,No
House,1,531,P000096,No
House,1,531,P000604,No
House,1,531,P000615,Yes
House,1,531,P000593,No
House,1,531,P000605,Yes
House,1,531,P000608,No
House,1,531,P000258,Yes
House,1,531,P000616,No
House,1,531,P000597,No
House,1,531,P000607,No
House,1,531,P000618,No
House,1,531,P000599,Yes
House,1,531,P000617,No
House,1,531,P000523,No
House,1,531,Q000023,No
House,1,531,R000606,No
House,1,531,R000601,Yes
House,1,531,R000585,Yes
House,1,531,R000610,Yes
House,1,531,R000602,No
House,1,531,R000597,Yes
House,1,531,R000588,No
House,1,531,R000611,Yes
House,1,531,R000591,Not Voting
House,1,531,M001159,Yes
House,1,531,R000582,Yes
House,1,531,R000575,Yes
House,1,531,R000395,Yes
House,1,531,R000607,Yes
House,1,531,R000613,No
House,1,531,R000612,Yes
House,1,531,R000616,No
House,1,531,R000603,Yes
House,1,531,R000614,Yes
House,1,531,R000486,No
House,1,531,R000599,No
House,1,531,R000576,No
House,1,531,R000515,No
House,1,531,R000609,Yes
House,1,531,R000577,Not Voting
House,1,531,S001156,No
House,1,531,S001168,No
House,1,531,S001176,Yes
House,1,531,S001205,No
House,1,531,S001145,No
House,1,531,S001150,No
House,1,531,S001190,No
House,1,531,S001180,No
House,1,531,S001216,No
House,1,531,S001183,Yes
House,1,531,S000185,No
House,1,531,S001189,Yes
House,1,531,S001157,No
House,1,531,S000244,Yes
House,1,531,S000248,No
House,1,531,S001185,No
House,1,531,S001206,No
House,1,531,S000344,No
House,1,531,S001207,No
House,1,531,S000364,Yes
House,1,531,S001148,Yes
House,1,531,S001165,No
House,1,531,S001208,No
House,1,531,S001195,Yes
House,1,531,S001172,Yes
House,1,531,S000522,Yes
House,1,531,S000510,No
House,1,531,S001199,Yes
House,1,531,S001200,No
House,1,531,S001209,No
House,1,531,S001210,Yes
House,1,531,S001175,No
House,1,531,S001211,No
House,1,531,S001212,Yes
House,1,531,S001196,Yes
House,1,531,S001213,Yes
House,1,531,S001214,Yes
House,1,531,S001215,No
House,1,531,S001192,Yes
House,1,531,S001187,Yes
House,1,531,S001201,No
House,1,531,S001193,No
House,1,531,T000472,No
House,1,531,T000479,Yes
House,1,531,T000460,No
House,1,531,T000193,Not Voting
House,1,531,T000467,Yes
House,1,531,T000238,Yes
House,1,531,T000480,Yes
House,1,531,T000470,Yes
House,1,531,T000468,No
House,1,531,T000481,No
House,1,531,T000469,No
House,1,531,T000474,No
House,1,531,T000484,Yes
House,1,531,T000482,No
House,1,531,T000483,No
House,1,531,T000463,Yes
House,1,531,U000040,No
House,1,531,U000031,Yes
House,1,531,V000133,Yes
House,1,531,V000130,No
House,1,531,V000131,No
House,1,531,V000132,No
House,1,531,V000081,No
House,1,531,V000108,No
House,1,531,W000812,Yes
House,1,531,W000798,Yes
House,1,531,W000791,Yes
House,1,531,W000819,Yes
House,1,531,W000813,Yes
House,1,531,W000823,Yes
House,1,531,W000797,No
House,1,531,W000187,No
House,1,531,W000824,Yes
House,1,531,W000822,No
House,1,531,W000814,Yes
House,1,531,W000806,Not Voting
House,1,531,W000800,No
House,1,531,W000815,Yes
House,1,531,W000821,Yes
House,1,531,W000825,No
House,1,531,W000826,No
House,1,531,W000816,Yes
House,1,531,W000808,Not Voting
House,1,531,W000795,Yes
House,1,531,W000804,Yes
House,1,531,W000809,Yes
House,1,531,W000810,Yes
House,1,531,W000827,Yes
House,1,531,Y000062,No
House,1,531,Y000065,Yes
House,1,531,Y000033,Yes
House,1,531,Z000017,Yes
House,1,531,P000197,Speaker
House,1,530,A000374,Not Voting
House,1,530,A000370,Yes
House,1,530,A000055,No
House,1,530,A000371,Yes
House,1,530,A000372,No
House,1,530,A000376,Yes
House,1,530,A000367,No
House,1,530,A000369,No
House,1,530,A000377,No
House,1,530,A000375,No
House,1,530,A000378,Yes
House,1,530,B001291,No
House,1,530,B001298,No
House,1,530,B001307,Not Voting
House,1,530,B001306,No
House,1,530,B001299,No
House,1,530,B001282,No
House,1,530,B001300,Yes
House,1,530,B001270,Yes
House,1,530,B001281,Yes
House,1,530,B001287,Yes
House,1,530,B001301,No
House,1,530,B001292,Yes
House,1,530,B001302,No
House,1,530,B001257,No
House,1,530,B000490,Yes
House,1,530,B001250,No
House,1,530,B000574,Yes
House,1,530,B001303,Yes
House,1,530,B001278,Yes
House,1,530,B001295,No
House,1,530,B001296,Yes
House,1,530,B000755,No
House,1,530,B001308,Yes
House,1,530,B001274,No
House,1,530,B001284,No
House,1,530,B001304,Yes
House,1,530,B001285,Yes
House,1,530,B001260,No
House,1,530,B001297,No
House,1,530,B001275,No
House,1,530,B001305,No
House,1,530,B001309,No
House,1,530,B001248,No
House,1,530,B001286,Yes
House,1,530,B001251,Yes
House,1,530,B001289,No
House,1,530,C000059,No
House,1,530,C001112,Yes
House,1,530,C001097,Yes
House,1,530,C001072,Yes
House,1,530,C001103,No
House,1,530,C001051,No
House,1,530,C001090,Yes
House,1,530,C001055,Yes
House,1,530,C001117,Yes
House,1,530,C001066,Yes
House,1,530,C001091,Not Voting
House,1,530,C000266,No
House,1,530,C001109,No
House,1,530,C001080,Yes
House,1,530,C001084,Yes
House,1,530,C001123,Yes
House,1,530,C001101,Yes
House,1,530,C001067,Yes
House,1,530,C001049,Yes
House,1,530,C001061,Yes
House,1,530,C001118,No
House,1,530,C001115,No
House,1,530,C000537,Not Voting
House,1,530,C001068,Yes
House,1,530,C001053,No
House,1,530,C001093,No
House,1,530,C001092,Not Voting
House,1,530,C001108,No
House,1,530,C001062,No
House,1,530,C001078,Yes
House,1,530,C001094,No
House,1,530,C000754,Yes
House,1,530,C001110,Not Voting
House,1,530,C001059,No
House,1,530,C001069,Yes
House,1,530,C001124,Yes
House,1,530,C001119,Yes
House,1,530,C001087,No
House,1,530,C001120,No
House,1,530,C001111,Yes
House,1,530,C001121,Yes
House,1,530,C001063,No
House,1,530,C000984,Not Voting
House,1,530,C001122,Yes
House,1,530,C001114,No
House,1,530,D000629,Yes
House,1,530,D000626,No
House,1,530,D000598,Yes
House,1,530,D000096,Yes
House,1,530,D000619,No
House,1,530,D000631,Yes
House,1,530,D000191,Yes
House,1,530,D000197,Yes
House,1,530,D000216,Yes
House,1,530,D000617,Yes
House,1,530,D000630,Yes
House,1,530,D000627,Yes
House,1,530,D000623,Yes
House,1,530,D000616,No
House,1,530,D000610,Yes
House,1,530,D000600,No
House,1,530,D000624,Yes
House,1,530,D000399,Yes
House,1,530,D000482,Yes
House,1,530,D000614,No
House,1,530,D000615,No
House,1,530,D000628,No
House,1,530,E000294,No
House,1,530,E000179,Yes
House,1,530,E000299,Yes
House,1,530,E000215,Yes
House,1,530,E000297,Yes
House,1,530,E000298,No
House,1,530,E000296,Yes
House,1,530,F000465,No
House,1,530,F000467,Yes
House,1,530,F000466,Yes
House,1,530,F000459,No
House,1,530,F000468,No
House,1,530,F000461,No
House,1,530,F000449,No
House,1,530,F000454,Yes
House,1,530,F000450,No
House,1,530,F000462,Yes
House,1,530,F000455,Yes
House,1,530,F000469,No
House,1,530,G000571,Not Voting
House,1,530,G000578,No
House,1,530,G000579,No
House,1,530,G000574,Yes
House,1,530,G000559,Yes
House,1,530,G000586,Yes
House,1,530,G000587,Yes
House,1,530,G000584,No
House,1,530,G000563,No
House,1,530,G000552,No
House,1,530,G000592,Yes
House,1,530,G000585,Yes
House,1,530,G000588,No
House,1,530,G000581,Not Voting
House,1,530,G000589,No
House,1,530,G000565,No
House,1,530,G000583,Yes
House,1,530,G000377,No
House,1,530,G000560,No
House,1,530,G000577,No
House,1,530,G000546,No
House,1,530,G000590,No
House,1,530,G000553,Yes
House,1,530,G000568,No
House,1,530,G000551,Yes
House,1,530,G000576,No
House,1,530,G000591,No
House,1,530,G000558,No
House,1,530,H001080,Yes
House,1,530,H001088,No
House,1,530,H001090,Yes
House,1,530,H001052,No
House,1,530,H001053,No
House,1,530,H000324,Yes
House,1,530,H001081,Yes
House,1,530,H001064,Yes
House,1,530,H001082,No
House,1,530,H001056,No
House,1,530,H001071,No
House,1,530,H001077,No
House,1,530,H001038,Yes
House,1,530,H001072,No
House,1,530,H001087,Yes
House,1,530,H001047,Yes
House,1,530,H001065,No
House,1,530,H001074,No
House,1,530,H001083,Yes
House,1,530,H001066,Yes
House,1,530,H001085,Yes
House,1,530,H000874,Yes
House,1,530,H001067,No
House,1,530,H001068,Yes
House,1,530,H001058,Not Voting
House,1,530,H001048,No
House,1,530,H001073,No
House,1,530,J000032,Yes
House,1,530,J000298,Yes
House,1,530,J000294,Yes
House,1,530,J000288,Yes
House,1,530,J000299,No
House,1,530,J000292,No
House,1,530,J000301,No
House,1,530,J000126,Yes
House,1,530,J000289,No
House,1,530,J000295,No
House,1,530,J000302,No
House,1,530,K000009,Yes
House,1,530,K000386,No
House,1,530,K000375,Yes
House,1,530,K000395,No
House,1,530,K000385,Yes
House,1,530,K000388,No
House,1,530,K000376,No
House,1,530,K000379,Yes
House,1,530,K000389,Yes
House,1,530,K000380,Yes
House,1,530,K000381,Yes
House,1,530,K000394,Yes
House,1,530,K000188,Yes
House,1,530,K000362,No
House,1,530,K000210,No
House,1,530,K000378,No
House,1,530,K000368,Yes
House,1,530,K000391,Yes
House,1,530,K000382,Yes
House,1,530,K000392,No
House,1,530,L000585,No
House,1,530,L000578,No
House,1,530,L000588,Yes
House,1,530,L000564,No
House,1,530,L000559,Yes
House,1,530,L000560,Yes
House,1,530,L000557,Yes
House,1,530,L000566,No
House,1,530,L000581,Yes
House,1,530,L000586,Yes
House,1,530,L000551,Yes
House,1,530,L000590,Yes
House,1,530,L000589,No
House,1,530,L000593,Yes
House,1,530,L000592,Yes
House,1,530,L000287,Yes
House,1,530,L000582,Yes
House,1,530,L000563,Yes
House,1,530,L000565,Yes
House,1,530,L000397,Yes
House,1,530,L000576,No
House,1,530,L000583,No
House,1,530,L000579,Yes
House,1,530,L000480,Yes
House,1,530,L000491,No
House,1,530,L000569,No
House,1,530,L000570,Yes
House,1,530,L000591,Yes
House,1,530,L000562,Yes
House,1,530,M001203,Yes
House,1,530,M000087,Yes
House,1,530,M001185,Yes
House,1,530,M001158,Not Voting
House,1,530,M001198,No
House,1,530,M001184,No
House,1,530,M001199,No
House,1,530,M001163,Yes
House,1,530,M001209,Yes
House,1,530,M001208,Yes
House,1,530,M001165,No
House,1,530,M001157,No
House,1,530,M001177,No
House,1,530,M001143,Yes
House,1,530,M001200,Not Voting
House,1,530,M000312,Yes
House,1,530,M001156,No
House,1,530,M001180,No
House,1,530,M001166,Yes
House,1,530,M001187,No
House,1,530,M001137,Yes
House,1,530,M001188,Yes
House,1,530,M001204,No
House,1,530,M001205,No
House,1,530,M001201,No
House,1,530,M001194,No
House,1,530,M001195,No
House,1,530,M001160,Yes
House,1,530,M001206,Yes
House,1,530,M001196,Yes
House,1,530,M001207,Yes
House,1,530,M001190,No
House,1,530,M001202,Yes
House,1,530,N000002,Yes
House,1,530,N000179,Yes
House,1,530,N000015,Yes
House,1,530,N000191,Yes
House,1,530,N000189,No
House,1,530,N000188,Yes
House,1,530,N000190,No
House,1,530,N000181,No
House,1,530,O000171,Yes
House,1,530,O000172,Yes
House,1,530,O000168,No
House,1,530,O000173,Yes
House,1,530,P000601,No
House,1,530,P000034,Yes
House,1,530,P000609,No
House,1,530,P000613,Yes
House,1,530,P000614,Yes
House,1,530,P000096,Yes
House,1,530,P000604,Yes
House,1,530,P000615,No
House,1,530,P000593,Yes
House,1,530,P000605,No
House,1,530,P000608,Yes
House,1,530,P000258,No
House,1,530,P000616,Yes
House,1,530,P000597,Yes
House,1,530,P000607,Yes
House,1,530,P000618,Yes
House,1,530,P000599,No
House,1,530,P000617,Yes
House,1,530,P000523,Yes
House,1,530,Q000023,Yes
House,1,530,R000606,Yes
House,1,530,R000601,No
House,1,530,R000585,No
House,1,530,R000610,No
House,1,530,R000602,Not Voting
House,1,530,R000597,No
House,1,530,R000588,Yes
House,1,530,R000611,No
House,1,530,R000591,No
House,1,530,M001159,No
House,1,530,R000582,No
House,1,530,R000575,No
House,1,530,R000395,No
House,1,530,R000607,Yes
House,1,530,R000613,Yes
House,1,530,R000612,No
House,1,530,R000616,Yes
House,1,530,R000603,No
House,1,530,R000614,No
House,1,530,R000486,Yes
House,1,530,R000599,Yes
House,1,530,R000576,Yes
House,1,530,R000515,Yes
House,1,530,R000609,No
House,1,530,R000577,Yes
House,1,530,S001156,Yes
House,1,530,S001168,Yes
House,1,530,S001176,No
House,1,530,S001205,Yes
House,1,530,S001145,Yes
House,1,530,S001150,Yes
House,1,530,S001190,Yes
House,1,530,S001180,Yes
House,1,530,S001216,Yes
House,1,530,S001183,No
House,1,530,S000185,Yes
House,1,530,S001189,No
House,1,530,S001157,Yes
House,1,530,S000244,No
House,1,530,S000248,Yes
House,1,530,S001185,Yes
House,1,530,S001206,Yes
House,1,530,S000344,Yes
House,1,530,S001207,Yes
House,1,530,S000364,No
House,1,530,S001148,No
House,1,530,S001165,Yes
House,1,530,S001208,Yes
House,1,530,S001195,No
House,1,530,S001172,No
House,1,530,S000522,Yes
House,1,530,S000510,Yes
House,1,530,S001199,No
House,1,530,S001200,Yes
House,1,530,S001209,Yes
House,1,530,S001210,No
House,1,530,S001175,Yes
House,1,530,S001211,Yes
House,1,530,S001212,No
House,1,530,S001196,Yes
House,1,530,S001213,No
House,1,530,S001214,No
House,1,530,S001215,Yes
House,1,530,S001192,No
House,1,530,S001187,No
House,1,530,S001201,Yes
House,1,530,S001193,Yes
House,1,530,T000472,Yes
House,1,530,T000479,No
House,1,530,T000460,Yes
House,1,530,T000193,Yes
House,1,530,T000467,No
House,1,530,T000238,No
House,1,530,T000480,No
House,1,530,T000470,No
House,1,530,T000468,Yes
House,1,530,T000481,Yes
House,1,530,T000469,Yes
House,1,530,T000474,Yes
House,1,530,T000484,Yes
House,1,530,T000482,Yes
House,1,530,T000483,Yes
House,1,530,T000463,No
House,1,530,U000040,Yes
House,1,530,U000031,No
House,1,530,V000133,Yes
House,1,530,V000130,Yes
House,1,530,V000131,Yes
House,1,530,V000132,No
House,1,530,V000081,Yes
House,1,530,V000108,Yes
House,1,530,W000812,No
House,1,530,W000798,No
House,1,530,W000791,No
House,1,530,W000819,No
House,1,530,W000813,No
House,1,530,W000823,No
House,1,530,W000797,Yes
House,1,530,W000187,Yes
House,1,530,W000824,No
House,1,530,W000822,Yes
House,1,530,W000814,No
House,1,530,W000806,No
House,1,530,W000800,Yes
House,1,530,W000815,No
House,1,530,W000821,No
House,1,530,W000825,Yes
House,1,530,W000826,Yes
House,1,530,W000816,No
House,1,530,W000808,Yes
House,1,530,W000795,No
House,1,530,W000804,No
House,1,530,W000809,No
House,1,530,W000810,No
House,1,530,W000827,No
House,1,530,Y000062,Yes
House,1,530,Y000065,Not Voting
House,1,530,Y000033,No
House,1,530,Z000017,No
House,1,530,P000197,Speaker
House,1,529,A000374,Not Voting
House,1,529,A000370,No
House,1,529,A000055,Yes
House,1,529,A000371,No
House,1,529,A000372,Yes
House,1,529,A000376,No
House,1,529,A000367,No
House,1,529,A000369,Yes
House,1,529,A000377,Yes
House,1,529,A000375,Yes
House,1,529,A000378,No
House,1,529,B001291,Yes
House,1,529,B001298,Yes
House,1,529,B001307,Yes
House,1,529,B001306,Yes
House,1,529,B001299,Yes
House,1,529,B001282,Yes
House,1,529,B001300,No
House,1,529,B001270,No
House,1,529,B001281,No
House,1,529,B001287,No
House,1,529,B001301,Yes
House,1,529,B001292,No
House,1,529,B001302,Yes
House,1,529,B001257,Yes
House,1,529,B000490,No
House,1,529,B001250,Yes
House,1,529,B000574,No
House,1,529,B001303,No
House,1,529,B001278,No
House,1,529,B001295,Yes
House,1,529,B001296,No
House,1,529,B000755,Yes
House,1,529,B001308,No
House,1,529,B001274,Yes
House,1,529,B001284,Yes
House,1,529,B001304,No
House,1,529,B001285,No
House,1,529,B001260,Yes
House,1,529,B001297,Yes
House,1,529,B001275,Yes
House,1,529,B001305,Yes
House,1,529,B001309,Yes
House,1,529,B001248,Yes
House,1,529,B001286,No
House,1,529,B001251,No
House,1,529,B001289,Yes
House,1,529,C000059,Yes
House,1,529,C001112,No
House,1,529,C001097,No
House,1,529,C001072,No
House,1,529,C001103,Yes
House,1,529,C001051,Yes
House,1,529,C001090,No
House,1,529,C001055,No
House,1,529,C001117,No
House,1,529,C001066,No
House,1,529,C001091,Not Voting
House,1,529,C000266,Yes
House,1,529,C001109,Yes
House,1,529,C001080,No
House,1,529,C001084,No
House,1,529,C001123,No
House,1,529,C001101,No
House,1,529,C001067,No
House,1,529,C001049,No
House,1,529,C001061,No
House,1,529,C001118,Yes
House,1,529,C001115,Yes
House,1,529,C000537,Not Voting
House,1,529,C001068,No
House,1,529,C001053,Yes
House,1,529,C001093,Yes
House,1,529,C001092,Not Voting
House,1,529,C001108,Yes
House,1,529,C001062,Yes
House,1,529,C001078,No
House,1,529,C001094,Yes
House,1,529,C000754,No
House,1,529,C001110,Not Voting
House,1,529,C001059,No
House,1,529,C001069,No
House,1,529,C001124,No
House,1,529,C001119,No
House,1,529,C001087,Yes
House,1,529,C001120,Yes
House,1,529,C001111,No
House,1,529,C001121,No
House,1,529,C001063,No
House,1,529,C000984,Not Voting
House,1,529,C001122,No
House,1,529,C001114,Yes
House,1,529,D000629,No
House,1,529,D000626,Yes
House,1,529,D000598,No
House,1,529,D000096,No
House,1,529,D000619,Yes
House,1,529,D000631,No
House,1,529,D000191,No
House,1,529,D000197,No
House,1,529,D000216,No
House,1,529,D000617,No
House,1,529,D000630,No
House,1,529,D000627,No
House,1,529,D000623,No
House,1,529,D000616,Yes
House,1,529,D000610,No
House,1,529,D000600,Yes
House,1,529,D000624,No
House,1,529,D000399,No
House,1,529,D000482,No
House,1,529,D000614,Yes
House,1,529,D000615,Yes
House,1,529,D000628,Yes
House,1,529,E000294,Yes
House,1,529,E000179,No
House,1,529,E000299,No
House,1,529,E000215,No
House,1,529,E000297,No
House,1,529,E000298,Yes
House,1,529,E000296,No
House,1,529,F000465,Yes
House,1,529,F000467,No
House,1,529,F000466,Yes
House,1,529,F000459,Yes
House,1,529,F000468,No
House,1,529,F000461,Yes
House,1,529,F000449,Yes
House,1,529,F000454,No
House,1,529,F000450,Yes
House,1,529,F000462,No
House,1,529,F000455,No
House,1,529,F000469,Yes
House,1,529,G000571,Not Voting
House,1,529,G000578,Yes
House,1,529,G000579,Yes
House,1,529,G000574,No
House,1,529,G000559,No
House,1,529,G000586,No
House,1,529,G000587,No
House,1,529,G000584,Yes
House,1,529,G000563,Yes
House,1,529,G000552,Yes
House,1,529,G000592,No
House,1,529,G000585,No
House,1,529,G000588,Yes
House,1,529,G000581,Not Voting
House,1,529,G000589,Yes
House,1,529,G000565,Yes
House,1,529,G000583,No
House,1,529,G000377,Yes
House,1,529,G000560,Yes
House,1,529,G000577,Yes
House,1,529,G000546,Yes
House,1,529,G000590,Yes
House,1,529,G000553,No
House,1,529,G000568,Yes
House,1,529,G000551,No
House,1,529,G000576,Yes
House,1,529,G000591,Yes
House,1,529,G000558,Yes
House,1,529,H001080,No
House,1,529,H001088,Yes
House,1,529,H001090,No
House,1,529,H001052,Yes
House,1,529,H001053,Yes
House,1,529,H000324,No
House,1,529,H001081,No
House,1,529,H001064,No
House,1,529,H001082,Yes
House,1,529,H001056,Yes
House,1,529,H001071,Yes
House,1,529,H001077,Yes
House,1,529,H001038,No
